energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
-1.6,0.0400858489876045,-0.03601658417581353,0.004069264811790971,0.0040692648117909725,8.043315959169677e-141,7.619620114450376e-125,1.1016037316624795e-100,1.0540866117461957e-166,9.190697575885189e-213
-1.5833333333333337,0.0475041440952422,-0.043350023722535096,0.0041541203727071055,0.004154120372707105,2.191087004297777e-139,7.872602469851018e-124,8.926319609727979e-100,1.5714705371296984e-165,1.9534722152232967e-211
-1.5666666666666669,0.0351039991525463,-0.03086234466466982,0.00424165448787648,0.004241654487876479,5.867474190034584e-138,8.055996390469399e-123,7.163718224280986e-99,2.3203591794308737e-164,4.112302267292866e-210
-1.5500000000000005,0.0563217208307631,-0.051989739897395915,0.004331980933367188,0.004331980933367185,1.5445779255138622e-136,8.164623113240477e-122,5.6940802705740806e-98,3.393307508023528e-163,8.573967790806958e-209
-1.5333333333333337,0.0123286079864157,-0.007903388403985502,0.004425219582430197,0.004425219582430196,3.997012722941128e-135,8.195377432848521e-121,4.482576429008e-97,4.914849767738325e-162,1.7705071870766845e-207
-1.516666666666667,0.053024724969143,-0.048503228167883744,0.004521496801259253,0.004521496801259254,1.0167830751167516e-133,8.14737517198618e-120,3.495029525024763e-96,7.050441352913117e-161,3.6210337127518564e-206
-1.5000000000000004,0.075258573471119,-0.07063762759611665,0.00462094587500235,0.004620945875002352,2.5426592181128353e-132,8.02199541239152e-119,2.6989387112254816e-95,1.0017085699496357e-159,7.334769497479831e-205
-1.4833333333333338,0.0262832763496441,-0.021559568882951526,0.004723707466692574,0.004723707466692573,6.250504573425391e-131,7.82281467175982e-118,2.0642116460000543e-94,1.409566280676184e-158,1.4714970646832603e-203
-1.4666666666666672,0.0115852148960622,-0.006755284784029008,0.004829930112033192,0.004829930112033192,1.51045944130352e-129,7.555437410902904e-117,1.563631652471013e-93,1.964484663662731e-157,2.923824883000989e-202
-1.4500000000000006,0.0915722853744314,-0.08663251462116218,0.004939770753269221,0.004939770753269221,3.588146198377961e-128,7.227234080561103e-116,1.1730964225089964e-92,2.7116323794970904e-156,5.7539004446022835e-201
-1.433333333333334,0.0446540782140155,-0.039600682898307066,0.005053395315708434,0.005053395315708437,8.379117157876534e-127,6.847003792169683e-115,8.716697913843272e-92,3.7070804191343196e-155,1.1214821272014905e-199
-1.4166666666666674,0.0682723930643514,-0.06310141373352736,0.005170979330824041,0.0051709793308240375,1.9235056514969784e-125,6.424583143978765e-114,6.414891395229369e-91,5.0194049147686225e-154,2.164917733747596e-198
-1.4000000000000008,0.0558643989978353,-0.05057169038755251,0.00529270861028279,0.0052927086102827915,4.340659722202637e-124,5.970425420861068e-113,4.67568934545312e-90,6.731184328326071e-153,4.139133814571056e-197
-1.383333333333334,0.0519569913045801,-0.04653821132887718,0.00541877997570292,0.005418779975702921,9.629086482692587e-123,5.49517515572769e-112,3.375367133160303e-89,8.94025205892034e-152,7.837843072356777e-196
-1.3666666666666676,0.0452947674515218,-0.03974536540206098,0.005549402049460819,0.005549402049460818,2.099817274060282e-121,5.009261920073863e-111,2.4133227867536584e-88,1.1760534790086028e-150,1.4699504265621292e-194
-1.3500000000000008,0.0461405494528854,-0.04045575334044258,0.005684796112442818,0.0056847961124428205,4.501372899151603e-120,4.522534400954614e-110,1.7089479587834355e-87,1.5322280425818264e-149,2.730409844775828e-193
-1.3333333333333344,0.0235251449314025,-0.017699947896117327,0.005825197035285175,0.0058251970352851765,9.485834663456315e-119,4.043951664801306e-109,1.1985641671870813e-86,1.9771461334756235e-148,5.023102282901751e-192
-1.3166666666666675,0.0958572375229931,-0.08988638323262055,0.005970854290372557,0.00597085429037256,1.965048077752468e-117,3.5813434470008686e-108,8.325546859154576e-86,2.5268133394088845e-147,9.152405002444473e-191
-1.3000000000000012,0.0712792242421315,-0.06515719118944872,0.006122033052682774,0.006122033052682769,4.001638762463379e-116,3.1412458295211774e-107,5.72773975495717e-85,3.198354363067073e-146,1.6516478862357305e-189
-1.2833333333333343,0.1050855918507688,-0.09880657645228248,0.006279015398486312,0.006279015398486315,8.010684972306891e-115,2.7288132611401595e-106,3.902768694390187e-84,4.00958132685099e-145,2.9520161546983153e-188
-1.266666666666668,0.0842006092803171,-0.07775850766836928,0.0064421016119478175,0.006442101611947821,1.576407512256862e-113,2.3478029672148738e-105,2.633791404725136e-83,4.978408178339399e-144,5.225634394699528e-187
-1.250000000000001,0.0170856863345499,-0.010474074723700485,0.006611611610849416,0.006611611610849416,3.049540528724874e-112,2.000623729462977e-104,1.7603903013650142e-82,6.122108242665982e-143,9.161747981097507e-186
-1.2333333333333347,0.0334467210279434,-0.026658834523960697,0.006787886503982706,0.006787886503982707,5.799190753700541e-111,1.6884380181786719e-103,1.1653478687072817e-81,7.456422946167771e-142,1.590877313117905e-184
-1.216666666666668,0.0083076107264714,-0.0013363204322122462,0.006971290294259154,0.006971290294259154,1.0840952711952654e-109,1.411304634293195e-102,7.640490377113113e-81,8.994542794852152e-141,2.7359872163095707e-183
-1.2000000000000015,0.0691372440712335,-0.061975032327940015,0.007162211743293491,0.0071622117432934935,1.992207527671058e-108,1.1683483539936928e-101,4.9614190263724705e-80,1.0745996096328257e-139,4.6602634328817746e-182
-1.183333333333335,0.0870026399435306,-0.07964157352837774,0.007361066415152856,0.00736106641515285,3.598891672624013e-107,9.579434511361527e-101,3.1908736695908115e-79,1.2715495611482212e-138,7.861870717390645e-181
-1.1666666666666683,0.0856501918872604,-0.07808189296809125,0.0075682989191691585,0.007568298919169153,6.391018036693845e-106,7.778992142112724e-100,2.032508360435385e-78,1.490180698846955e-137,1.313591582048824e-179
-1.1500000000000017,0.0184664105258557,-0.01068202515162865,0.007784385374227048,0.007784385374227048,1.1156767504444366e-104,6.256374411686355e-99,1.282254107358435e-77,1.729671396438245e-136,2.173771263795745e-178
-1.133333333333335,0.1012696893139263,-0.09325985319411578,0.008009836119810515,0.008009836119810522,1.914581215555697e-103,4.9835413688377714e-98,8.011888283531357e-77,1.988416237368543e-135,3.56275827735115e-177
-1.1166666666666685,0.0900266923271905,-0.08178149362481438,0.008245198702376125,0.008245198702376121,3.2298047976794644e-102,3.9316001471483333e-97,4.95809334425134e-76,2.263966655547543e-134,5.783329013920653e-176
-1.100000000000002,0.0649266938753068,-0.05643563270592179,0.008491061169385014,0.00849106116938501,5.3560648659663953e-101,3.0719670693730807e-96,3.0388799275109695e-75,2.5530056690663258e-133,9.297977056175295e-175
-1.0833333333333353,0.0122839490137762,-0.0035358933061284768,0.008748055707647723,0.008748055707647723,8.73137119494976e-100,2.3772765553886585e-95,1.8447240513612933e-74,2.851363330050064e-132,1.480532918888609e-173
-1.0666666666666689,0.0511603760966481,-0.04214351342904133,0.009016862667606769,0.009016862667606769,1.3992204580554723e-98,1.8220437348234453e-94,1.1090938765274563e-73,3.154077561356352e-131,2.3348914451682904e-172
-1.050000000000002,0.1007672062998335,-0.09146899127892193,0.009298215020911577,0.009298215020911577,2.2042300156784805e-97,1.3831007770709078e-93,6.604261068562611e-73,3.4555024509211554e-130,3.6469881115369874e-171
-1.0333333333333354,0.0645506382958404,-0.0549577349905844,0.009592903305256001,0.009592903305256003,3.413459454953412e-96,1.0398358629049444e-92,3.894925774998008e-72,3.749462977853387e-129,5.6418434228774045e-170
-1.0166666666666688,0.085381815664481,-0.07548003454637667,0.00990178111810433,0.00990178111810433,5.196365088428016e-95,7.742686880529574e-92,2.2750616341746203e-71,4.029451770622507e-128,8.644238451670294e-169
-1.0000000000000022,0.1016522378151484,-0.09142646658534034,0.010225771229808056,0.010225771229808058,7.776275436716705e-94,5.70997937419549e-91,1.3161523861276741e-70,4.288860119743306e-127,1.3117512163124013e-167
-0.9833333333333356,0.0255700571034611,-0.015004184706530234,0.010565872396930867,0.010565872396930867,1.1439595930946782e-92,4.170549890007444e-90,7.541160986057183e-70,4.5212323873390384e-126,1.9714930052773656e-166
-0.966666666666669,0.0222829579317704,-0.0113597909631589,0.0109231669686115,0.0109231669686115,1.6543096580604105e-91,3.0169494980612712e-89,4.279463006267473e-69,4.7205304749360365e-125,2.9346616273226817e-165
-0.9500000000000024,0.0177393773146719,-0.006440547921856473,0.011298829392815428,0.011298829392815428,2.351743740885898e-90,2.1615172129038835e-88,2.4052452671044724e-68,4.881393396399825e-124,4.3265313412131446e-164
-0.9333333333333358,0.0442297831686121,-0.03253564742288177,0.011694135745730326,0.011694135745730324,3.28647444351963e-89,1.5337878548686947e-87,1.3389010706536598e-67,4.999376457217163e-123,6.317433842391454e-163
-0.9166666666666692,0.0197612635256894,-0.007650789098891348,0.012110474426798051,0.012110474426798051,4.5147904013552647e-88,1.0779232242233507e-86,7.381704176965122e-67,5.071155175259052e-122,9.136094412606238e-162
-0.9000000000000026,0.0462988518357429,-0.0337494936512502,0.012549358184492702,0.012549358184492699,6.096941073797006e-87,7.502850655009017e-86,4.030730972820436e-66,5.094680893778109e-121,1.3085776038301295e-160
-0.8833333333333359,0.0530644007155577,-0.04005196305094628,0.013012437664611423,0.013012437664611421,8.093818721876018e-86,5.172264347375519e-85,2.1798670970178996e-65,5.0692779225960985e-120,1.8563395396186985e-159
-0.8666666666666692,0.089474904507891,-0.07597338780354511,0.013501516704345892,0.01350151670434589,1.0562385639256771e-84,3.531433742882894e-84,1.1676031221979725e-64,4.995675779424906e-119,2.6081608703951176e-158
-0.8500000000000028,0.0648331924597528,-0.05081462282702452,0.014018569632728281,0.014018569632728283,1.3549948275555514e-83,2.3880166477652822e-83,6.194118461668739e-64,4.875974384371986e-118,3.629362626158746e-157
-0.8333333333333361,0.0440909080060478,-0.029525147123651025,0.014565760882396774,0.014565760882396774,1.7087570757434754e-82,1.5993354957508407e-82,3.254488895570084e-63,4.713544525041965e-117,5.002019474491994e-156
-0.8166666666666694,0.098570421154747,-0.08342495388427312,0.015145467270473875,0.01514546727047388,2.11831277574156e-81,1.0608591838572876e-81,1.6935776317430693e-62,4.5128701762377315e-116,6.827778467025125e-155
-0.8000000000000029,0.0226088117964225,-0.006848508426910649,0.01576030336951185,0.01576030336951185,2.5814690114344024e-80,6.969343063342582e-81,8.728637383281612e-62,4.279342966694612e-115,9.230654437291631e-154
-0.7833333333333363,0.100762417028144,-0.08434926656297054,0.016413150465173457,0.016413150465173453,3.092507898907511e-79,4.534630282525233e-80,4.455606434655246e-61,4.019021932781077e-114,1.235960501456076e-152
-0.7666666666666697,0.0287293767335133,-0.011622187045148991,0.01710718968836431,0.01710718968836431,3.641847785727133e-78,2.9221860498220985e-79,2.2526111058750318e-60,3.738373470602616e-113,1.6390632720671298e-151
-0.750000000000003,0.0870234230693911,-0.06917748305001617,0.017845940019374937,0.017845940019374937,4.215992538997206e-77,1.8650469998596475e-78,1.1279364912396113e-59,3.444006985736735e-112,2.152810849686042e-150
-0.7333333333333365,0.0676497631364179,-0.049016461141870554,0.018633301994547352,0.01863330199454735,4.797831021561612e-76,1.1789289609208676e-77,5.59373774807087e-59,3.1424211503418904e-111,2.800496640838838e-149
-0.7166666666666699,0.0285448773313878,-0.00907126922391464,0.01947360810747316,0.01947360810747316,5.367315611894586e-75,7.380765896602895e-77,2.7475055819279195e-58,2.839774025326053e-110,3.6081390541572626e-148
-0.7000000000000033,0.1017561009070582,-0.08138441981348035,0.020371681093577843,0.02037168109357785,5.902505360513596e-74,4.576475724046485e-76,1.3365773379333267e-57,2.541687795964224e-109,4.604161031024805e-147
-0.6833333333333367,0.0272996614703738,-0.005966759942602765,0.021332901527771033,0.021332901527771033,6.380911447701806e-73,2.810456279870867e-75,6.439744412114617e-57,2.2530957721745305e-108,5.818844758950881e-146
-0.6666666666666701,0.1131043218039902,-0.09074103534340563,0.022363286460584567,0.022363286460584574,6.781037032518961e-72,1.7093793086696998e-74,3.0729974256875234e-56,1.9781359214090893e-107,7.283532538162394e-145
-0.6500000000000035,0.0511879730170864,-0.027718391834265003,0.023469581182821397,0.023469581182821397,7.083967917090221e-71,1.0297125123210618e-73,1.4523617070425094e-55,1.7200918342388128e-106,9.029555806580812e-144
-0.6333333333333369,0.034413610336566,-0.00975424367652647,0.024659366660039532,0.024659366660039532,7.274851391284969e-70,6.143409650628805e-73,6.798395260426525e-55,1.4813789414565514e-105,1.1086889934203905e-142
-0.6166666666666702,0.0528502127012304,-0.026909026962095167,0.025941185739135234,0.025941185739135234,7.344102634843686e-69,3.630102596275877e-72,3.1517884522935074e-54,1.2635712242066262e-104,1.348255229582267e-141
