energy,intensity,residual,fit,pseudovoigt_1,pseudovoigt_2,pseudovoigt_3,gaussian_4,gaussian_5,gaussian_6,atan_7
5472.8494,0.11290046,-0.005238540143666051,0.10766191985633394,8.363455125005869e-13,0.01233804119585928,0.07003082531457179,4.881913712715456e-06,1.936401645615291e-06,4.2469805095259865e-25,0.025286235029708205
5473.1006,0.12352105,-0.007399846485810324,0.11612120351418967,7.57746860023005e-13,0.01090213256829056,0.07927588573028703,1.3747348350951613e-05,3.964835620474495e-06,1.550526170148524e-24,0.02592547303088291
5473.3491,0.13449277,-0.00815909631731157,0.12633367368268844,6.903109539972513e-13,0.009724374932549856,0.08997465817715887,3.6354759097352445e-05,7.894384512050563e-06,5.49801628165452e-24,0.02659039142867997
5473.6002,0.14666962,-0.007953497902540407,0.1387161220974596,6.308409152598229e-13,0.008720679205254918,0.10258999354789741,9.218035568105857e-05,1.551168848187899e-05,1.9453134763645354e-23,0.027297757299513482
5473.8488,0.15854493,-0.0053166973705467135,0.1532282326294533,5.791657188505488e-13,0.007872889657305097,0.1170696993642949,0.00021990224931217438,2.9667732024698354e-05,6.693907200158776e-23,0.02803607362593724
5474.1002,0.17175571,-0.001403698377971191,0.17035201162202881,5.330613609242005e-13,0.007134976912305034,0.13383392928376944,0.0005027411315092636,5.599925137293382e-05,2.2998852946568657e-22,0.028824365042539067
5474.3488,0.18744141,0.0022990181362357587,0.18974042813623576,4.926437072826536e-13,0.006502334774117172,0.1524052475829859,0.0010813922319456604,0.00010285064003675579,7.675893387470128e-22,0.029648602906657617
5474.6003,0.20498469,0.006626338553615468,0.21161102855361547,4.562297911521819e-13,0.00594383550006576,0.17272188768391533,0.0022272011411965872,0.0001863833120547779,2.5582630345834623e-21,0.030531720915926767
5474.8489,0.22643179,0.008394653444240036,0.23482644344424003,4.2404138157060783e-13,0.005459299870683887,0.19326111108786778,0.004319533160917661,0.0003287212551501769,8.281289471090615e-21,0.03145777806919646
5475.1002,0.25124335,0.0075142435652750805,0.25875759356527506,3.9482737238287405e-13,0.005027069980783668,0.2126984094366267,0.0080079766479752,0.0005715192107641682,2.6735421802196716e-20,0.03245261828873047
5475.3489,0.27733772,0.004036651375449951,0.28137437137544996,3.687753833982024e-13,0.004647749894631741,0.22825040071813035,0.014007151918547553,0.0009681550234966213,8.397957585646549e-20,0.03350091382027495
5475.6007,0.30017716,0.0015259002134263011,0.3017030602134263,3.4492798068466226e-13,0.00430566307158605,0.2377359846948626,0.023410751798273937,0.0016172974671230876,2.6346967283678817e-19,0.03463336318123574
5475.8495,0.3191437,0.0009761201327874724,0.32011982013278745,3.2355663751016605e-13,0.004003323302450998,0.2407319924434132,0.03692342024181861,0.0026312492485412926,8.030166110095961e-19,0.035829834896239775
5476.101,0.33621993,-0.0033765167030079257,0.3328434132969921,3.039021561541127e-13,0.003728850662327919,0.2322351773125234,0.05553718980843239,0.004216184947133826,2.4392465181499947e-18,0.037126010566270636
5476.3499,0.35128088,-0.005236412296452275,0.34604446770354774,2.8615589118498377e-13,0.003484014234115606,0.218489447743203,0.07897902778391583,0.0065878336195920005,7.213590404696582e-18,0.03850414432243521
5476.5987,0.36647138,-0.006265577655221843,0.36020580234477817,2.69920470146406e-13,0.003262542005592535,0.20021326519494842,0.10665651372111784,0.010086045086502576,2.1001465874548697e-17,0.03998743633634691
5476.8505,0.38031479,-0.003650640651651771,0.37666414934834824,2.5485176121804577e-13,0.0030591710075243543,0.17962519434151933,0.13716502155824473,0.015205664785381856,6.098410554971724e-17,0.04160909765542301
5477.0997,0.39252342,0.002285243778724466,0.3948086637787245,2.4114363291479287e-13,0.0028760172038252312,0.15918685967365567,0.16703046437773958,0.022367110545137448,1.7248061530857463e-16,0.043348211978125196
5477.3513,0.4042917,0.009192922731271203,0.4134846227312712,2.283922584084194e-13,0.002707255819174805,0.13979815687791677,0.19336954607143753,0.03235249871668645,4.851633745035881e-16,0.04525716524582673
5477.6003,0.41772563,0.01254393167540957,0.4302695616754096,2.1674018090915663e-13,0.0025544193088505858,0.12249813752979173,0.21221882229523883,0.04567981024952089,1.3296642073330506e-15,0.0473183722917895
5477.8492,0.42988369,0.01377986684829613,0.4436635568482961,2.059592657906118e-13,0.0024141967512870234,0.1072924097721866,0.2211844837027692,0.06319849330144363,3.587619090269964e-15,0.04957397332040011
5478.1013,0.44482772,0.008357517105051449,0.45318523710505143,1.9583726922172104e-13,0.0022835980264771954,0.09396665996700705,0.21883571393143644,0.08601213238427675,9.653219181615978e-15,0.0520871327956485
5478.3503,0.4587377,0.0007798149548345901,0.4595175149548346,1.865530464179621e-13,0.002164718687114551,0.08267405114078165,0.2055780923930622,0.11427019131480619,2.5269294402427773e-14,0.054830461418858244
5478.5995,0.47272491,-0.007598024045102514,0.4651268859548975,1.7790543917653255e-13,0.002054785264088944,0.07300405400524618,0.1833852044219346,0.1488043267212761,6.51964583080787e-14,0.057878515542108544
5478.8511,0.49120434,-0.01789863970575223,0.4733057002942478,1.6976913022765615e-13,0.0019520612530613479,0.06466189636440677,0.1550565383982527,0.19031891597612413,1.6714553278356703e-13,0.0613162883020659
5479.1005,0.50928952,-0.022062605171512317,0.48722691482848773,1.6224141781457122e-13,0.0018576422431908948,0.05758667248841191,0.12464057132695,0.23799491788829202,4.185256097271301e-13,0.06514711088106218
5479.3496,0.53179087,-0.02228682847849439,0.5095040415215056,1.5521064269603624e-13,0.0017700030499761697,0.05151895750415635,0.0951675687950812,0.29157154249456624,1.0309621708692542e-12,0.06947596967653956
5479.5991,0.55935883,-0.017849999906515368,0.5415088300934846,1.486160238852683e-13,0.0016882872205488508,0.04628237051034979,0.06896614121516682,0.3501521536349937,2.5046847835483487e-12,0.0744198775097722
5479.851,0.59149209,-0.008071540921267273,0.5834205490787328,1.4237452423926224e-13,0.0016113868561178685,0.0417123175702249,0.04727148453410309,0.4126589586291023,6.04270225026915e-12,0.08016640148299946
5480.1004,0.62744231,0.005274444478820528,0.6327167544788205,1.3657373153058975e-13,0.0015403051114181634,0.03778447304345979,0.03087332195920074,0.47573627541334507,1.423118497545816e-11,0.08678237893702904
5480.3498,0.66963255,0.017347806262467125,0.6869803562624671,1.3111973246325956e-13,0.0014738191293986735,0.03435747888063975,0.019145778832305605,0.5374448177880398,3.3007443581606575e-11,0.09455846159894472
5480.5992,0.71466729,0.02815980535736151,0.7428270953573615,1.2598547207450127e-13,0.0014115415790403344,0.03135457343604374,0.011273746592723873,0.5949686909568478,7.539519578563868e-11,0.10381854271718445
5480.8511,0.76418391,0.03314622416180668,0.7973301341618066,1.2109939015483677e-13,0.0013525579317540792,0.028687278786948187,0.0062650438511900955,0.6458873224794934,1.7097483922267605e-10,0.115137930941325
5481.1007,0.81580103,0.030613793949474166,0.8464148239494742,1.165325627264671e-13,0.0012976815506367157,0.026353541065201543,0.0033225784127335783,0.6864859171697572,3.7896025433729634e-10,0.12895510537206828
5481.3504,0.86917222,0.019323803552962926,0.888496023552963,1.1221720482703946e-13,0.001246054734855963,0.024282619544888556,0.0016725223427313475,0.7149740827296335,8.274464883273072e-10,0.14632074337329493
5481.6,0.92311432,-0.0003734580845986546,0.9227408619154014,1.0813842453857015e-13,0.001197464343542984,0.02243937283280075,0.0007995634833446323,0.7296567709597787,1.778686148174393e-09,0.16864768851714007
5481.8493,0.9728729,-0.022798982368488874,0.9500739176315112,1.0428224718699747e-13,0.0011517123770891438,0.020793946277893098,0.0003632697879699139,0.7296770910622179,3.7620238756113566e-09,0.1980878943642129
5482.1014,1.0203673,-0.046447998685479996,0.97391930131452,1.0058849086957758e-13,0.001108059653915381,0.01930241824015902,0.00015520330255815832,0.71481524931493,7.90044791828422e-09,0.23853836290240887
5482.3487,1.0561529,-0.056933990424680614,0.9992189095753194,9.715225538228466e-14,0.0010676034654329039,0.017985966641819184,6.401368133403478e-05,0.6865676585126325,1.6112225802232833e-08,0.29353365116177793
5482.6011,1.0861181,-0.0515738245484878,1.0345442754515122,9.382335077807792e-14,0.0010285534581798957,0.01677324587024237,2.4598377646566834e-05,0.6454793557484344,3.283304421598904e-08,0.3712384891638708
5482.8505,1.1086619,-0.025351105397896978,1.083310794602103,9.069907291946518e-14,0.000992033007561494,0.015688884396364823,9.07501581466291e-06,0.5950309772334914,6.53300814693446e-08,0.4715897596186985
5483.1,1.1222761,0.0156469270987607,1.1379230270987608,8.772694281263289e-14,0.0009574085430614485,0.014703836560757126,3.1776546807523935e-06,0.5374894530933569,1.280536672543621e-07,0.5847690231931497
5483.3499,1.1320221,0.04758595542787036,1.1796080554278703,8.489395184210815e-14,0.0009245129322042021,0.013805570396836619,1.0545537221683494e-06,0.47565695725534257,2.474452207414332e-07,0.6892197128444592
5483.5998,1.1387401,0.05857719449495824,1.1973172944949582,8.219585317736068e-14,0.0008932827362360117,0.012985685066344331,3.322354635546973e-07,0.4124535364624024,4.708693592091525e-07,0.7709839871250703
5483.8497,1.1414318,0.05250364687388487,1.193935446873885,7.962422631552811e-14,0.0008636074865910846,0.01223548504550525,9.936616709655675e-08,0.35043984663492533,8.823809065630415e-07,0.83039552595971
5484.0993,1.1396176,0.03768345992289257,1.1773010599228926,7.717417345368642e-14,0.0008354187641552384,0.01154821701015249,2.8256366258481642e-08,0.29181665023035025,1.6271614434724022e-06,0.8730991185003477
5484.349,1.1381366,0.016108083046696642,1.1542446830466966,7.483445653232673e-14,0.0008085765469520917,0.010916152059377387,7.62484828660207e-09,0.2380937469225478,2.95568383548864e-06,0.9044232442090606
5484.5991,1.1331909,-0.003745070436204534,1.1294458295637955,7.259594451088774e-14,0.0007829666634587268,0.0103329572774636,1.9490904258022883e-09,0.19028061955780654,5.292118330612122e-06,0.9280439919975729
5484.8491,1.1250521,-0.019175262429097284,1.1058768375709027,7.045713068639094e-14,0.0007585632294530329,0.009794854999006798,4.732191441372916e-10,0.14901448048361435,9.328839238184302e-06,0.9462996095463007
5485.0988,1.1142828,-0.02910646332683431,1.0851763366731657,6.841377606544641e-14,0.0007353097407457772,0.009297753380567524,1.0926176394486724e-10,0.11438153092609375,1.618345379671794e-05,0.9607455590626317
5485.3489,1.1025584,-0.03453806884319777,1.0680203311568022,6.645489313418893e-14,0.0007130739200770861,0.008836385108688286,2.3891946335516156e-11,0.08599031001130027,2.7671139345640854e-05,0.9724528909534325
5485.599,1.0921434,-0.03755774707977322,1.0545856529202269,6.457887956030425e-14,0.0006918310748721706,0.008408127264268447,4.959226677797263e-12,0.06334119262211708,4.659148016438421e-05,0.9820979104737809
5485.8489,1.0782789,-0.033628247001525224,1.0446506529984747,6.278253765142878e-14,0.0006715388650341184,0.008010229235705256,9.784275509505562e-13,0.045728068648309285,7.72212214014769e-05,0.9901635950269833
5486.099,1.068865,-0.031097949380057832,1.0377670506199421,6.105870488182671e-14,0.0006521108261700182,0.007639338967103865,1.8300687440469833e-13,0.03233797993216762,0.000126086545584599,0.9970115343486721
5486.3491,1.0587789,-0.02535279588350714,1.033426104116493,5.940484913039758e-14,0.0006335133878975428,0.00729336631884354,3.249265805735101e-14,0.022407119340745615,0.00020273300775135929,1.002889372061163
5486.5992,1.0508437,-0.019737499208146936,1.031106200791853,5.781723651484241e-14,0.0006156998942909391,0.006970150300244951,5.476236337440673e-15,0.015212559125585402,0.0003209991024628713,1.0079867923692056
5486.849,1.0433624,-0.01302810283952871,1.0303342971604712,5.629417154956962e-14,0.0005986469704201467,0.006668107847228484,8.780646815070553e-16,0.010124633530438878,0.0005002411547634894,1.012442667657563
5487.0993,1.038511,-0.0077973953450158895,1.030713604654984,5.482758832538093e-14,0.0005822604087298049,0.006384560949824963,1.3315123323627031e-16,0.006596904819692305,0.0007683521523505103,1.0163815263243314
5487.3494,1.0330431,-0.0011047619045621015,1.031938338095438,5.3418641665922404e-14,0.0005665495470264231,0.006118776978894665,1.9195016881130636e-17,0.004212979512558395,0.0011617515162094141,1.0198782805406956
5487.5997,1.0337037,8.97275502742545e-05,1.0337934275502743,5.20622135075092e-14,0.0005514539660687864,0.005868923592006102,2.622473521076492e-18,0.0026352099578999186,0.0017303158871940288,1.0230075241470533
5487.8502,1.031843,0.004304428711847219,1.0361474287118473,5.075574199996439e-14,0.0005369421344404597,0.0056337670156171495,3.3951480866575794e-19,0.0016143458453106564,0.002538520790921391,1.0258238529255068
5488.1003,1.0328293,0.006107113089672156,1.038936413089672,4.949977602855187e-14,0.0005230172623679873,0.00541270422565224,4.1858636394456633e-20,0.0009697366223322295,0.0036651230124954202,1.0283658319667748
5488.3507,1.0348535,0.007321311918927487,1.0421748119189276,4.828840303781567e-14,0.0005096111420133216,0.005204066605989193,4.8860664317179995e-21,0.0005703910184463353,0.00521313940847715,1.0306776037439533
5488.6009,1.0368246,0.00909286193183756,1.0459174619318377,4.712184630989722e-14,0.0004967238198938961,0.005007333851356962,5.422888704315008e-22,0.0003288577908266272,0.00729967518950698,1.0327848712802061
5488.8512,1.0434005,0.006873188891779014,1.050273688891779,4.5996589049761335e-14,0.00048431416992203777,0.00482140382524843,5.707788441526681e-23,0.00018572857014822688,0.01006654545313186,1.0347156968732825
5489.0991,1.053307,0.0020212879753471746,1.0553282879753472,4.4921361892879e-14,0.0004724761108107978,0.0046472150033818735,5.831067365626359e-24,0.00010336764125342294,0.013631004933976931,1.0364742242858793
5489.3498,1.0628649,-0.0015139784445348248,1.061350921555465,4.387186032739458e-14,0.00046094016796272686,0.004480427004446693,5.51106534682831e-25,5.5997195917445325e-05,0.018238589975216934,1.0381149672118775
5489.6,1.0738037,-0.005354838677951834,1.0684488613220482,4.2860677009925925e-14,0.00044984322424960354,0.0043227132355389275,4.9671212131525297e-26,2.9758160025161506e-05,0.024016739381899153,1.0396298073202925
5489.8505,1.0912933,-0.014476720885421512,1.0768165791145785,4.188288341801995e-14,0.0004391294872199218,0.004172960430074258,4.236830408524281e-27,1.5482344965945625e-05,0.0311520347318908,1.0410369721203856
5490.101,1.1053502,-0.01874789099133989,1.08660230900866,4.093815330328698e-14,0.00042879384635433033,0.0040308139149955475,3.4299208074805974e-28,7.891910718020928e-06,0.0397888196468262,1.042345989689725
5490.3491,1.1246872,-0.026875620294148472,1.0978115797058516,4.003361663390086e-14,0.00041891263656950524,0.003897031576456852,2.701586220546003e-29,3.968016834175699e-06,0.04993622463374502,1.043555442842206
5490.5994,1.141449,-0.030730145767443817,1.1107188542325561,3.915108537034141e-14,0.00040928580408617667,0.0037686657227455605,1.9751924812627266e-30,1.94305411129132e-06,0.0618425667394269,1.044696392912147
5490.8503,1.163211,-0.037944129856692266,1.1252668701433077,3.829539031089004e-14,0.00039996501909929773,0.0036462220806199857,1.361878111751396e-31,9.30572001802753e-07,0.07545201187681713,1.0457677405947312
5491.1006,1.1835321,-0.04223474044506825,1.1412973595549318,3.746937848562935e-14,0.0003909801083691847,0.0035298935553494115,8.969337054148373e-33,4.37419346900552e-07,0.0906050712914918,1.046770977180337
5491.3488,1.2021008,-0.04359623710794125,1.1585045628920587,3.667639439233539e-14,0.00038236615349135865,0.003419926953455834,5.7401254183651195e-34,2.0278551026736073e-07,0.10699518106455314,1.0477068859350114
5491.5993,1.2169399,-0.040037456348461564,1.1769024436515385,3.590130303282947e-14,0.00037395773456879263,0.0033140470370487804,3.39961954908058e-35,9.14613492656671e-08,0.12461723411128771,1.048597113307248
5491.8499,1.2309978,-0.035053560854164445,1.1959442391458355,3.515021793032373e-14,0.0003658203721455711,0.0032129480580481264,1.9087204980428646e-36,4.040263421778023e-08,0.14292779164758176,1.0494376386653905
5492.1004,1.2416963,-0.02657928510088725,1.2151170148991128,3.4422733307382094e-14,0.0003579487621603282,0.003116423649570511,1.0182527579670024e-37,1.7491873818721385e-08,0.16141073992749205,1.0502318850679817
5492.349,1.2518929,-0.01817924833157014,1.23371365166843,3.3722857775232567e-14,0.00035038531624542887,0.0030248508448286106,5.274577859083375e-39,7.468548827479449e-09,0.17936010448461692,1.0509783035541564
5492.5997,1.2572181,-0.005808346941323483,1.2514097530586765,3.303845597765013e-14,0.0003429981077002349,0.002936515604452582,2.529443759795812e-40,3.1020716650358588e-09,0.19643811632920333,1.0516921199152156
5492.8506,1.2616482,0.005765870868484901,1.267414070868485,3.2374148658148814e-14,0.00033583639045728136,0.0028519130344469104,1.1482942676177718e-41,1.2614002895533401e-09,0.21185597684107776,1.0523703433410703
5493.0988,1.2670019,0.013956388917991447,1.2809582889179914,3.173650157586658e-14,0.00032897012411532803,0.00277175419095666,5.118394528252823e-43,5.075621647970878e-10,0.2248492680503198,1.0530082960450058
5493.3496,1.2660771,0.025705366224742843,1.2917824662247428,3.1111113170465793e-14,0.0003222435688432617,0.002694127540060916,2.096201756984044e-44,1.9820909741496701e-10,0.2351440780564097,1.0536220168611887
5493.6006,1.2665506,0.03273415934926471,1.2992847593492647,3.050354499254429e-14,0.00031571605519378315,0.0026196470537841353,8.125514479275992e-46,7.5773104924071e-11,0.24214209591207958,1.0542073002524035
5493.849,1.2644464,0.03867351719549217,1.3031199171954921,2.991961804879651e-14,0.0003094494373397226,0.0025489272823286686,3.0935662649865446e-47,2.8671458909926515e-11,0.24550155261290635,1.054759987834216
5494.0998,1.2650979,0.03811891492384745,1.3032168149238474,2.9346889825170855e-14,0.00030330962799758474,0.002480380490745496,1.0832163182185248e-48,1.053034630511926e-11,0.24514008958452282,1.0552930352100218
5494.351,1.262694,0.03683593235075344,1.2995299323507534,2.8789569181118316e-14,0.0002973413423293684,0.002414450024853887,3.579703502142197e-50,3.782804258413012e-12,0.24101471523074205,1.0558034257490165
5494.5992,1.259666,0.032687699111738855,1.2923536991117388,2.8254346558465823e-14,0.0002916156452556453,0.0023518470882371114,1.1701763234214125e-51,1.3480922033260319e-12,0.23342413561242617,1.0562861007644435
5494.8502,1.2558234,0.026045308930862765,1.2818687089308627,2.772811704625332e-14,0.00028599187704943853,0.002290974104726604,3.493327532707207e-53,4.652638206852141e-13,0.22253800087390382,1.0567537420746898
5495.1016,1.2514429,0.017148920412947355,1.2685918204129474,2.721564350677481e-14,0.00028052061440687464,0.0022323355316474476,9.83917135257652e-55,1.5703649683073564e-13,0.2088762049765619,1.057202759290147
5495.3501,1.2430164,0.010288299272841694,1.2533046992728416,2.6722912893884736e-14,0.0002752652856738804,0.0021765517416729493,2.7421938662008497e-56,5.2595452925468973e-14,0.1932241835088985,1.0576286987365169
5495.601,1.2372008,-0.0008850558290864896,1.2363157441709136,2.6238870727307858e-14,0.00027010758458638094,0.002122317851534998,7.007515527585234e-58,1.707799023811436e-14,0.17588154937683737,1.0580417693579116
5495.8495,1.2285302,-0.009945014859170653,1.2185851851408294,2.5772302470498138e-14,0.00026514076432462196,0.0020705708271396076,1.7612590531759095e-59,5.493031102175373e-15,0.15781443045149393,1.05843504309784
5496.1007,1.2200916,-0.019722080523808083,1.2003695194761919,2.5313195313275075e-14,0.00026025789722580576,0.0020201562425436756,4.0364840752215754e-61,1.7098103554711777e-15,0.13927162874436552,1.0588174765920297
5496.3495,1.209717,-0.02711970743858627,1.1825972925614137,2.4870457419587816e-14,0.00025555341176466674,0.0019720117981366254,9.106594606738052e-63,5.273745297073263e-16,0.12118761273876123,1.0591821146127258
5496.6007,1.1989269,-0.033516616350662165,1.1654102836493379,2.4435125324643395e-14,0.00025093175305835686,0.0019251235450503262,1.879807618947693e-64,1.5756888590549943e-16,0.10369745103309051,1.0595367773181141
5496.8492,1.1892529,-0.039716707914066784,1.1495361920859333,2.4015618811322834e-14,0.0002464820120046611,0.00188036137010037,3.841764779088005e-66,4.6737931268270085e-17,0.08753434234973899,1.0598750063540652
5497.1006,1.1795568,-0.0446585244689468,1.1348982755310533,2.3602111073260083e-14,0.00024209968132045165,0.0018366428899657175,7.120423658110417e-68,1.3390952604534952e-17,0.0726144466327064,1.0602050863270371
5497.3494,1.1690754,-0.04708412427640174,1.1219912757235984,2.3203302640961805e-14,0.00023787671517366482,0.0017948569417401091,1.3058411013076189e-69,3.8085257207372636e-18,0.05943814511065143,1.06052039695601
5497.6006,1.1603893,-0.04975844677650132,1.1106308532234987,2.2810811693070345e-14,0.0002337241041357554,0.0017540946671630898,2.1868128321549607e-71,1.0484376770771899e-18,0.04781515818656779,1.0608278762656094
5497.8491,1.1477072,-0.046669289944217374,1.1010379100557826,2.2432253962058504e-14,0.00022972218358306156,0.0017151184698988953,3.6338684433480606e-73,2.8678625156741053e-19,0.03797122834775271,1.0611218410545253
5498.1009,1.1414142,-0.048501668430261935,1.092912531569738,2.2058197721851793e-14,0.00022577103219647546,0.001676931883576254,5.426466888193308e-75,7.554033594672361e-20,0.029599962944000753,1.0614098657099427
5498.3496,1.1352982,-0.04895691030453242,1.0863412896954676,2.169785308464534e-14,0.00022196772870551916,0.0016404509047001745,8.102817807762883e-77,1.9820739429820073e-20,0.02279378018021084,1.0616850908818294
5498.6013,1.1272946,-0.046288296806074714,1.0810063031939252,2.1342075344846454e-14,0.00021821554813092832,0.0016047260087464058,1.0913276896322173e-78,5.01342500322294e-21,0.01722863885707551,1.061954722779951
5498.8502,1.1212208,-0.04435835487538897,1.076862445124611,2.099878892037676e-14,0.00021459787703711567,0.0015705314648703167,1.464043674319669e-80,1.2617369708624952e-21,0.012864362620438533,1.062212953162244
5499.0991,1.1146086,-0.04093641911724166,1.0736721808827583,2.0663716623035972e-14,0.00021106941221531088,0.0015374160447358413,1.865299395527267e-82,3.1119387107406933e-22,0.009460479096413758,1.0624632163293728
5499.3506,1.1127375,-0.04148800103297967,1.0712494989670203,2.033322256287519e-14,0.000207591733926245,0.0015050050963615982,2.15473260941904e-84,7.410247577845825e-23,0.006828531093618036,1.062708371043094
5499.5995,1.1056488,-0.036156620056670974,1.069492179943329,2.0013888173391673e-14,0.00020423393179628912,0.001473925847718829,2.4748289310219656e-86,1.754927145022704e-23,0.004870327624394102,1.0629436925393998
5499.8511,1.1030786,-0.03485186769412607,1.0682267323058738,1.96986727762458e-14,0.00020092181557560644,0.0014434758011304693,2.56970826461812e-88,4.008520042308842e-24,0.0034078189828854384,1.0631745157062626
5500.0999,1.099154,-0.03178825572803179,1.0673657442719682,1.9394229996000973e-14,0.00019772514738092685,0.0014142813858226597,2.6655440918629117e-90,9.120764863187977e-25,0.002357634144118628,1.0633961035946267
5500.3492,1.0944947,-0.027697227172147842,1.0667974728278522,1.9096198086978896e-14,0.0001945979547504829,0.0013859060477466889,2.6016370876115095e-92,2.0276587207172776e-25,0.001605194623970854,1.063611774201365
5500.6012,1.089456,-0.02301123362518398,1.066444766374816,1.880186435152691e-14,0.00019151167897301253,0.0013580809119112449,2.2913419114643544e-94,4.3445226411722343e-26,0.001071590846713327,1.0638235829371996
5500.85,1.0874645,-0.021209572992874737,1.0662549270071253,1.8517892118983724e-14,0.00018853605338900358,0.001331421652838608,2.0346982273595933e-96,9.301730637546658e-27,0.0007081238512547304,1.0640268454496244
5501.0992,1.082802,-0.01662548501047678,1.0661765149895233,1.8239862186216785e-14,0.00018562461347012549,0.0013054973332373013,1.7028303465027835e-98,1.9468078134116276e-27,0.0004605503440996193,1.064224842698698
5501.351,1.0814821,-0.015306228660030508,1.0661758713399694,1.7965241701495626e-14,0.00018275075231380682,0.0012800627172487884,1.286346896732215e-100,3.927030452316954e-28,0.00029360484203537875,1.0644194530283535
5501.6,1.0760062,-0.009778611749572619,1.0662275882504273,1.7699727543932965e-14,0.00017997397200818577,0.0012556336700940136,9.74071500985926e-103,7.901475187371056e-29,0.00018525436359309824,1.0646067262447143
5501.8494,1.0752181,-0.008904605212544547,1.0663134947874555,1.7439642401884365e-14,0.00017725568119806892,0.0012318585509267983,6.94928799175537e-105,1.5539360142642537e-29,0.00011503200357582611,1.0647893485517375
5502.0987,1.0707524,-0.0043315431432862095,1.0664208568567137,1.7185347596514982e-14,0.00017459955730260768,0.0012087603726667925,4.717040351658215e-107,2.9966718685951516e-30,7.03585452318445e-05,1.0649671383814954
5502.3507,1.068229,-0.0016866086259874624,1.0665423913740126,1.6933908496200127e-14,0.0001719748748488551,0.0011860649857325786,2.8778816387542913e-109,5.561090980335198e-31,4.214643521701928e-05,1.0651422050781973
5502.5999,1.0642905,0.0023790909821914674,1.0666695909821915,1.6690649639272348e-14,0.0001694371197378246,0.00116424357174067,1.7639990323719425e-111,1.0303047384393712e-31,2.5004147463401824e-05,1.0653109061432329
5502.8493,1.0609054,0.005894665032446289,1.0668000650324463,1.645240486786002e-14,0.00016695314747212792,0.001143001128805079,1.0224982875117536e-113,1.8680130716456895e-32,1.460309443878564e-05,1.065475507661714
5503.1011,1.0571893,0.00974324734072085,1.066932547340721,1.621700409816642e-14,0.00016450026917847255,0.001122137749481993,5.351571922196971e-116,3.2637948741022414e-33,8.354008544462428e-06,1.0656375553134998
5503.3508,1.0555451,0.011518052413842517,1.0670631524138425,1.5988519525075034e-14,0.000162120837206724,0.001102006574728667,2.777676563524733e-118,5.669162689213273e-34,4.728079638027677e-06,1.0657942969222531
5503.5999,1.0545785,0.012613275924305833,1.067191775924306,1.5765360708088488e-14,0.00015979818753033943,0.001082457963197974,1.3864515682329547e-120,9.690470893780304e-35,2.638989193116787e-06,1.0659468807843688
5503.8494,1.0504415,0.016876924378935065,1.067318424378935,1.554649334018058e-14,0.00015752147845748295,0.0010633940184011348,6.515340863115743e-123,1.618570244095521e-35,1.4492547743101205e-06,1.0660960596272866
5505.0945,1.0381922,0.029720310657255222,1.0679125106572551,1.4519501339015308e-14,0.00014685556969374028,0.0009753774790250093,7.244281174010586e-135,1.5804850348783825e-39,5.792551529900139e-08,1.0667902196830066
5506.3561,1.0304394,0.038012765958672645,1.0684521659586725,1.3579292196796739e-14,0.00013711621506798375,0.0008968755866283491,1.4989872781923165e-147,8.154693226308838e-44,1.5041488019794708e-09,1.0674181726528138
5507.6398,1.0219384,0.04700728383129227,1.0689456838312923,1.2713321486601242e-14,0.000128167885954442,0.0008263298515967832,4.770746486722214e-161,2.0777530142103366e-48,2.452229294019683e-11,1.067991186069206
5508.9402,1.0095111,0.05988576441372251,1.0693968644137226,1.191787106280922e-14,0.0001199674165215495,0.000763017033690182,2.5012472434113596e-175,2.6675311446061633e-53,2.507481496863653e-13,1.0685138799632483
5510.2626,0.9956127,0.07419983671454389,1.069812536714544,1.118313282697676e-14,0.00011240961538916714,0.0007058063001530561,1.7740647758454357e-190,1.6081067292203905e-58,1.5493181136665965e-15,1.068994320798989
5511.6018,0.98439138,0.08580388164009689,1.070195261640097,1.0506186127376343e-14,0.00010546095111400769,0.000654179253128558,1.8314630184404583e-206,4.6542746338578485e-64,5.790983292592509e-18,1.0694356214358438
5512.9604,0.97572282,0.09482663757264798,1.070549457572648,9.880348774984831e-15,9.904978478874828e-05,0.0006073792977230862,2.4115200312567504e-223,6.161193256181061e-70,1.2723115394465807e-20,1.0698430284901264
5514.3357,0.96606673,0.10481082634373873,1.0708775563437387,9.302089555346774e-15,9.313732080969409e-05,0.0005649354487804341,4.115352123722348e-241,3.7413227406265723e-76,1.6334262258604093e-23,1.0702194835741392
5515.7336,0.94952275,0.12166082183392402,1.071183571833924,8.76483085663962e-15,8.765407215966809e-05,0.0005261926379069528,7.137742664823761e-260,9.54481645596202e-83,1.167347455168096e-26,1.0705697251238486
5517.1486,0.94140584,0.13006270018831478,1.0714685401883148,8.26704315664177e-15,8.258249805872804e-05,0.0004908951017387461,1.3915568248429963e-279,1.0569666428460558e-89,4.6816523432596956e-30,1.0708950625885092
5518.583,0.94279763,0.1289373275067074,1.0717349575067074,7.80448991605057e-15,7.78777238020077e-05,0.0004586164857668766,2.6555675954628907e-300,4.826413706761959e-97,1.0207086555460516e-33,1.0711984632971308
