energy,intensity,residual,fit,pseudovoigt_1,pseudovoigt_2,pseudovoigt_3,pseudovoigt_4
-0.4166666666666709,0.1403809962644879,-0.052682822730261286,0.08769817353422663,0.08520857691129313,0.0024801025823348293,7.21322190107048e-06,2.2808186975889816e-06
-0.4000000000000044,0.1469699555212256,-0.0492063442495881,0.0977636112716375,0.09523425748535047,0.002519724014349466,7.317166065456944e-06,2.31260587210682e-06
-0.3833333333333377,0.1182748109964727,-0.009219562904044062,0.10905524809242864,0.10648518185466616,0.0025602978022529256,7.4233732944143125e-06,2.34506221514412e-06
-0.3666666666666711,0.1231001363483661,-0.001430281114772461,0.12166985523359364,0.1190580905608637,0.0026018545563257357,7.531909762343697e-06,2.3782066418701525e-06
-0.3500000000000045,0.1238992171385282,0.01180278089380038,0.13570199803232857,0.13304751700946651,0.0026444261200413016,7.642844080187045e-06,2.4120587405377037e-06
-0.3333333333333379,0.1254181731096307,0.025824840897216206,0.1512430140068469,0.14854476549080797,0.0026880456298336297,7.756247403880382e-06,2.4466388014301628e-06
-0.3166666666666712,0.0891305380394382,0.07924981051105533,0.16838034855049352,0.16563724681084568,0.0027327475782520996,7.872193548481045e-06,2.4819678472714724e-06
-0.3000000000000047,0.158725588571065,0.028471801962818732,0.18719739053388373,0.18440831382638717,0.002778567880723071,7.99075910831064e-06,2.5180676651840467e-06
-0.2833333333333381,0.1227118489982552,0.08506208397417404,0.20777393297242924,0.20493772204185132,0.0028255439461541713,8.11202358347895e-06,2.5549608402853768e-06
-0.2666666666666715,0.1198807815874692,0.11030655199717207,0.23018733358464127,0.2273027900927026,0.0028737147516344702,8.23606951317895e-06,2.5926707910200533e-06
-0.2500000000000049,0.1908936057417852,0.06362073993326944,0.25451434567505465,0.25158023054912954,0.002923120921502594,8.362982616170345e-06,2.6312218063304204e-06
-0.2333333333333382,0.193999550302129,0.08683384820215367,0.2808333985042827,0.2778484302021839,0.0029738048110751186,8.492851938898077e-06,2.6706390847760137e-06
-0.2166666666666716,0.1867051482381324,0.12252162923584142,0.3092267774739738,0.3061896301598367,0.003025810595349683,8.625770011723704e-06,2.7109487757194484e-06
-0.200000000000005,0.2080989925373333,0.13168262032768416,0.33978161286501746,0.3366909144909599,0.00307918436302109,8.76183301378155e-06,2.7521780227044428e-06
-0.1833333333333384,0.231716527987583,0.140871200311902,0.372587728299485,0.36944205858735424,0.00313397421617463,8.90114094700803e-06,2.7943550091603404e-06
-0.1666666666666718,0.2484093442785573,0.15931976194869021,0.4077291062272475,0.4045269945443721,0.0031902303760489377,9.043797819932216e-06,2.837509006576846e-06
-0.1500000000000052,0.3310743928003237,0.11418952041304936,0.44526391321337305,0.4420038363358147,0.0032480052952912077,9.189911841858379e-06,2.8816704253027233e-06
-0.1333333333333386,0.3668499446535448,0.11833585268074415,0.48518579733428896,0.48186617709063195,0.003307353777160798,9.339595628117478e-06,2.926870868133091e-06
-0.116666666666672,0.3891363703418967,0.13822079856818753,0.5273571689100842,0.523976369698307,0.0033683331021732484,9.49296641711465e-06,2.973143186861624e-06
-0.1000000000000054,0.4694195689321354,0.10198567552413257,0.571405244456268,0.56796157062571,0.0034310031627160036,9.650146299953837e-06,3.020521541986649e-06
-0.0833333333333388,0.5580343781043237,0.05854329797587665,0.6165776760802003,0.6130693691700613,0.003495426606209774,9.811262463479391e-06,3.0690414657737554e-06
-0.0666666666666722,0.5954783032481118,0.06609449831749137,0.6615728015656032,0.6579980373907907,0.0035616689874360123,9.976447447638203e-06,3.118739928892301e-06
-0.0500000000000056,0.741052184253777,-0.0366567075152906,0.7043954767384863,0.7007523623129558,0.003629798930701621,1.0145839418134764e-05,3.169655410859207e-06
-0.0333333333333389,0.838197602601856,-0.0958597008787494,0.7423379017231067,0.7386244720101094,0.0036998883025672925,1.0319582455426647e-05,3.2218279745406474e-06
-0.0166666666666723,0.9513897921608993,-0.17917632183696675,0.7722134703239325,0.7684276848018001,0.00377201239592622,1.0497826861189264e-05,3.275299344981026e-06
-5.773159728050815e-15,0.9991456688422116,-0.20822736862920532,0.7909183002130062,0.7870580392442441,0.0038462501262857994,1.0680729483467143e-05,3.3301129928488636e-06
0.0166666666666608,1.0900891532152457,-0.29387011130273455,0.7962190419125111,0.7922821029030496,0.003922684241176901,1.086845406182541e-05,3.3863142228112494e-06
0.0333333333333274,0.9973225325465216,-0.20987574198415748,0.7874467905623641,0.7834308838968089,0.004001401543694139,1.1061171593919823e-05,3.443950267172357e-06
0.049999999999994,0.906261276926932,-0.14053732277076703,0.765723954156165,0.7616266988937983,0.004082493131256628,1.1259060725017952e-05,3.5030703851374273e-06
0.0666666666666606,0.8241812742665023,-0.09059274951772012,0.7335885247487822,0.7294074440638787,0.004166054650773222,1.1462308162128556e-05,3.563725968091826e-06
0.0833333333333272,0.7832498289548987,-0.08901293142100086,0.6942368975338978,0.6899694138826324,0.0042521865714996,1.167110911453199e-05,3.62597065131533e-06
0.0999999999999938,0.6185705157749193,0.0322014469978793,0.6507719627727986,0.6464153927676153,0.004340994476988085,1.1885667762652916e-05,3.6898604325851804e-06
0.1166666666666604,0.5147752382697125,0.09095101857866161,0.6057262568483741,0.601277805819163,0.004432589377655611,1.2106197757378387e-05,3.7554537981576415e-06
0.1333333333333271,0.4950946246505369,0.06581081578896086,0.5609054404394977,0.5563621966592569,0.004527088045632057,1.2332922752101867e-05,3.822811856657402e-06
0.1499999999999936,0.4263263114321823,0.09112575664023242,0.5174520680724147,0.5128109966232617,0.004624613373701571,1.256607696996759e-05,3.891998481447207e-06
0.1666666666666603,0.3960140991859387,0.0799898918038987,0.4760039909898374,0.47126192724325144,0.004725294760314926,1.2805905809002084e-05,3.963080462097138e-06
0.1833333333333268,0.2911808314695198,0.14567979101686934,0.4368606224863891,0.43201426516940233,0.00482926852283311,1.3052666488052812e-05,4.0361276656244e-06
0.1999999999999935,0.2944689348278017,0.10564828011796312,0.4001172149457648,0.3951631187624568,0.004936678341363043,1.3306628736709356e-05,4.111213208230518e-06
0.21666666666666,0.2741346452275327,0.09162376727120053,0.36575841249873325,0.3606929802737947,0.0050476757357675595,1.356807553266326e-05,4.188413638324367e-06
0.2333333333333267,0.2355511806528844,0.09816553998492086,0.3337167206378053,0.3285361949461072,0.005162420578676082,1.3837303890271394e-05,4.267809131686628e-06
0.2499999999999933,0.1961136506830882,0.10779185333168298,0.3039055040147712,0.2986059582577751,0.005281081647591945,1.4114625704426897e-05,4.3494836997049515e-06
0.2666666666666599,0.2283740469882358,0.04786132871571322,0.276235375703949,0.27081270459039253,0.005403837219490636,1.440036865421593e-05,4.4335254116899345e-06
0.2833333333333265,0.1364080115728444,0.11421265469369726,0.25062066626654167,0.24507057565110535,0.005530875711632703,1.469487717125011e-05,4.520026632370621e-06
0.2999999999999932,0.1670333281564165,0.05994717918808859,0.2269805073445051,0.22129850337407098,0.005662396372680326,1.4998513478019555e-05,4.609084275765708e-06
0.3166666666666597,0.1117890395141371,0.09344834777709368,0.20523738729123078,0.19941876480384108,0.005798610028610875,1.531165870211311e-05,4.700800076733652e-06
0.3333333333333264,0.1112347183283852,0.07408014893828242,0.18531486726666763,0.17935469738334403,0.00593973988836927,1.5634714072707695e-05,4.795280881622806e-06
0.349999999999993,0.1315763611710337,0.03555902110448911,0.1671353822755228,0.16102849911965822,0.00608602241469867,1.5968102206342592e-05,4.892638959572442e-06
0.3666666666666596,0.0933445558105123,0.057274018442444494,0.1506185742529568,0.14435956072598916,0.0062377082661418115,1.6312268489675082e-05,4.992992336158711e-06
0.3833333333333261,0.108274699127454,0.027405618296763967,0.13568031742421796,0.1292634899596794,0.0063950633168196715,1.6667682567668132e-05,5.096465151237495e-06
0.3999999999999928,0.1610756944022264,-0.03884326284709441,0.122232431555132,0.11565182376586468,0.006558369761277817,1.703483994649841e-05,5.203188043010567e-06
0.4166666666666593,0.1474982352074414,-0.03731524422733978,0.11018299098010162,0.103432336105368,0.006727927312451681,1.7414263721403662e-05,5.313298560534514e-06
0.433333333333326,0.1432659882191752,-0.043828890976262525,0.09943709724291266,0.0925098092932147,0.00690405450165014,1.7806506440724242e-05,5.426941607105296e-06
0.4499999999999926,0.1314913654681022,-0.04159339317919589,0.08989797228890631,0.08278712577646836,0.007087090090402216,1.82121521185466e-05,5.5442699171881206e-06
0.4666666666666592,0.1244863052388569,-0.0430180695865129,0.081468235652344,0.0741665437842973,0.007277394605067235,1.8631818409643683e-05,5.66544456982467e-06
0.4833333333333258,0.1184074961156304,-0.0443562506600966,0.07405124545553379,0.06655103665474307,0.007475352006287147,1.906615896184263e-05,5.790635541741343e-06
0.4999999999999925,0.0605124172015765,0.007039987166096377,0.06755240436767287,0.059845596972729356,0.007681371506677247,1.9515865962556483e-05,5.92002230370613e-06
0.5166666666666592,0.0508969138774366,0.010983440837835597,0.061880354715272194,0.05395842969628531,0.007895889551624836,1.998167289801326e-05,6.053794464042491e-06
0.5333333333333257,0.085917365515991,-0.028969355979806148,0.05694800953618485,0.048801981046460954,0.008119371979714551,2.0464357545730374e-05,6.192152463610369e-06
0.5499999999999923,0.0652751555730133,-0.012601768454462592,0.05267338711855071,0.044293770683854414,0.008352316381146247,2.0964745223042416e-05,6.335308327012887e-06
0.5666666666666589,0.1026352311603495,-0.053654996561770175,0.04898023459857933,0.04035701272520569,0.008595254674581321,2.148371231703058e-05,6.483486475287897e-06
0.5833333333333255,0.0503265022669435,-0.004528061219123074,0.04579844104782042,0.03692102600791553,0.00884875592517493,2.2022190124060166e-05,6.636924605903592e-06
0.5999999999999921,0.12757165389086,-0.08450740187769268,0.043064252013167326,0.03392144554033459,0.009113429429155885,2.2581169030353766e-05,6.795874646504267e-06
0.6166666666666587,0.0987516266396387,-0.05803132087083831,0.04072030576880039,0.03130025536870221,0.009389928093239972,2.316170306866227e-05,6.960603789555384e-06
0.6333333333333253,0.0459542483770115,-0.007238731518806947,0.038715516858204554,0.029005668407253247,0.009678952140445281,2.376491489020418e-05,7.131395615826207e-06
0.6499999999999919,0.0686872585644631,-0.031682423342394524,0.03700483522206858,0.026991881491991034,0.009981253177566318,2.4392001195693202e-05,7.3085513155353844e-06
0.6666666666666585,0.0336240065145901,0.0019249032526507462,0.035548909767240844,0.02521873447384211,0.010297638663707207,2.5044238674545903e-05,7.492391016983675e-06
0.6833333333333251,0.10388950642747,-0.06957582232624332,0.03431368410122668,0.023651301031555553,0.01062897682393015,2.572299050734597e-05,7.68325523362375e-06
0.6999999999999916,0.030981017827682,0.0022889319676899847,0.033269949795371984,0.02225943651813022,0.01097620205730653,2.6429713493449537e-05,7.88150644178819e-06
0.7166666666666583,0.0726662468847266,-0.04027336751232776,0.03239287937239884,0.021017304981188315,0.011340320894534421,2.7165965873370988e-05,8.08753080273387e-06
0.733333333333325,0.1118161842578151,-0.08015462664590153,0.03166155761191357,0.019902903889060544,0.01172241856688429,2.793341592443849e-05,8.301740044288346e-06
0.7499999999999916,0.0554116157019506,-0.024353089662978545,0.031058526038972054,0.018897601358396174,0.012123666255638325,2.8733851418326973e-05,8.524573519229614e-06
0.7666666666666581,0.0895053910756957,-0.05893603922936188,0.030569351846333824,0.017985697056345527,0.012545329099488006,2.9569190040663406e-05,8.756500459627323e-06
0.7833333333333247,0.0233780002157516,0.00680422895934249,0.03018222917509409,0.01715401461511338,0.01298877504664576,3.044149088619614e-05,8.998022448759325e-06
0.7999999999999914,0.1157596833099037,-0.085872065555266,0.029887617754637705,0.016391530462535,0.013455484648809461,3.1352967158305815e-05,9.249676134936702e-06
0.8166666666666581,0.0628891458592407,-0.0332112244168942,0.029677921442346503,0.015689041500217094,0.01394706190569549,3.230600021924429e-05,9.512036214675173e-06
0.8333333333333246,0.0259587147421738,0.0035884924820234337,0.029547207224197233,0.015038872068597508,0.014465246281725708,3.330315515781267e-05,9.785718716202077e-06
0.8499999999999912,0.0618366130749174,-0.03234564935065887,0.02949096372425853,0.014434619110869563,0.015011926030705912,3.4347198064698474e-05,1.007138461835751e-05
0.8666666666666578,0.086694542401719,-0.05718864521603023,0.029505897185688773,0.01387093334657116,0.01558915298004005,3.544111523294379e-05,1.0369743844619926e-05
0.8833333333333245,0.1076528243174032,-0.07806306214243165,0.029589762174971543,0.013343333537536702,0.016199158943224802,3.6588134532674825e-05,1.0681559677360734e-05
0.899999999999991,0.0332821361652725,-0.003540912301062401,0.0297412238642101,0.012848050513269137,0.01684437394805125,3.779174924608713e-05,1.1007653643626104e-05
0.9166666666666576,0.0866334450523186,-0.056673696451184405,0.029959748601134192,0.012381897457497477,0.01752744648801411,3.905574469170665e-05,1.13489109308979e-05
0.933333333333324,0.0393308623409473,-0.00908534281741957,0.03024551952352773,0.011942162983424915,0.018251266025685962,4.038422801728484e-05,1.1706286399564891e-05
0.9499999999999909,0.0687314681428824,-0.03813209398279689,0.030599374160085513,0.011526523688339537,0.019018987998877808,4.178166159973161e-05,1.208081126843867e-05
0.9666666666666576,0.0260675256521662,0.004955235584278215,0.031022761236444416,0.011132973132668948,0.01983406160265473,4.325290055992194e-05,1.2473600560811826e-05
0.983333333333324,0.1014934976353168,-0.06997578340102376,0.031517714234293046,0.010759764496157979,0.020700260641741425,4.480323498208432e-05,1.2885861411563683e-05
0.9999999999999906,0.0454461185394953,-0.013359278937859508,0.032086839601635796,0.01040536449467735,0.021621717767083156,4.643843752427848e-05,1.3318902351010044e-05
1.0166666666666573,0.0939886519565868,-0.061255334097670706,0.032733317858916096,0.010068416472797465,0.022602962425198395,4.816481722125581e-05,1.3774143698980206e-05
1.033333333333324,0.0329429415051325,0.000517974664802523,0.033460916169935025,0.009747710903886146,0.02364896285640789,4.9989280417504537e-05,1.425312922348162e-05
1.0499999999999905,0.0169099376785277,0.017364073555229807,0.034274011233757506,0.009442161820880575,0.024765172473702923,5.191939993112822e-05,1.4757539242881587e-05
1.066666666666657,0.0383341597891401,-0.0031565381969216946,0.035177621592218405,0.009150787961281534,0.025957580931813263,5.3963493744086975e-05,1.5289205379527647e-05
1.0833333333333235,0.0703894379388605,-0.03421198931248701,0.036177448626373496,0.008872697636980346,0.027232770147437795,5.613071474831579e-05,1.5850127207034927e-05
1.0999999999999903,0.0711522669118668,-0.03387234128920914,0.03727992562265765,0.008607076533394886,0.028597975444829452,5.8431153359133827e-05,1.6442491074182267e-05
1.1166666666666567,0.1130682713307732,-0.07457599701951809,0.03849227431125511,0.008353177804879234,0.03006115185979087,6.0875955148182696e-05,1.7068691436819096e-05
1.1333333333333235,0.0466269650779189,-0.006804396881932573,0.03982256819598633,0.008110313967330637,0.031631045417506914,6.347745606172876e-05,1.773135508704627e-05
1.14999999999999,0.0262315608729181,0.015048240907219325,0.041279801780137425,0.007877850197726993,0.03331726887537821,6.62493382939806e-05,1.8433368738239637e-05
1.1666666666666567,0.0349189691386569,0.007954995270047872,0.04287396440870477,0.007655198737524222,0.035130380950171514,6.920681050125624e-05,1.9177910507777796e-05
1.1833333333333231,0.1143602814641988,-0.06974416462214886,0.04461611684204994,0.00744181416586921,0.03708196737344138,7.236681679955565e-05,1.9968485939780588e-05
1.19999999999999,0.0389226993403093,0.007595768434385607,0.046518467774694906,0.007237189362622804,0.03918472116281892,7.574827992145497e-05,2.0808969331733195e-05
1.2166666666666563,0.0291532022343609,0.019441243973523075,0.04859444620788397,0.007040852023075094,0.0414525181484677,7.937238506464255e-05,2.1703651276547675e-05
1.2333333333333232,0.0463676778007255,0.004491085910082945,0.05085876371080845,0.006852361618419031,0.04390048188647375,8.326291240395567e-05,2.2657293511708312e-05
1.2499999999999896,0.087072889305342,-0.03374543140899072,0.05332745789635128,0.006671306720592794,0.04654502935533126,8.744662803956826e-05,2.367519238765447e-05
1.2666666666666564,0.0852459458774799,-0.029228041437705014,0.056017904439774883,0.0064973026287040245,0.049403884813113835,9.195374541833585e-05,2.4763252538685205e-05
1.283333333333323,0.1096100944170928,-0.05066131551588963,0.05894877890120317,0.006329989248285776,0.052496043108114995,9.681847212789644e-05,2.5928072674498533e-05
1.2999999999999896,0.0365951371906682,0.02554480297692397,0.062139940167592174,0.006169029185195986,0.05584165427596779,0.00010207966060253281,2.7177045825867553e-05
1.3166666666666562,0.0244128373871494,0.04119935511136821,0.06561219249851762,0.006014106023915014,0.05946178641177256,0.00010778158593429584,2.8518476895741644e-05
1.3333333333333228,0.0554170523536385,0.013969807964147402,0.0693868603177859,0.00586492276597856,0.06337800095081882,0.00011397487997279995,2.996172101571224e-05
1.3499999999999894,0.0493211150289454,0.024163961605478443,0.07348507663442384,0.0057212004088092175,0.06761164121993378,0.00012071765865622664,3.151734702461481e-05
1.366666666666656,0.0807675286541233,-0.0028408862357963832,0.07792664241832692,0.0055826766486576605,0.07218269154861237,0.000128076889636598,3.3197331420285815e-05
1.3833333333333226,0.0672359465270824,0.015492320864385692,0.08272826739146809,0.0054491046940164725,0.07710801734743962,0.000136130060559451,3.5015289452539895e-05
1.3999999999999893,0.0667371198804244,0.021163852508663344,0.08790097238908774,0.005320252177934535,0.08239876623347688,0.00014496722596361985,3.698675171270914e-05
1.416666666666656,0.124788723266352,-0.03134226592144437,0.09344645734490763,0.0051959001592908486,0.08805673415459886,0.00015469353426755358,3.912949675036107e-05
1.4333333333333225,0.0609656027906548,0.03838676764680721,0.099352370437462,0.005075842204394939,0.0940696319120458,0.00016543236795034234,4.1463953070922366e-05
1.449999999999989,0.0377032555333442,0.06788344971472729,0.10558670524807148,0.004959883541347848,0.10040547874613516,0.0001773292730309138,4.401368755757351e-05
1.4666666666666557,0.0698887458754342,0.04220327277638797,0.11209201865182217,0.004847840280481417,0.10700681545617803,0.00019055691294402125,4.6806002218694086e-05
1.4833333333333223,0.1235228550626417,-0.004742124285145435,0.11878073077749626,0.004739538694936779,0.11378599805124429,0.0002053213637067693,4.987266760843166e-05
1.499999999999989,0.0891652911931678,0.03636795416216648,0.12553324535533428,0.004634814556076447,0.12062330978742207,0.0002218701819427232,5.325082989304016e-05
1.5166666666666555,0.0448489235796176,0.08735179141597986,0.13220071499559746,0.0045335125189706815,0.12736971549642767,0.00024050284002150707,5.69841401775998e-05
1.533333333333322,0.079972885136239,0.058640788042513395,0.1386136731787524,0.004435485553674699,0.13385547909815576,0.00026158435635291564,6.112417056900699e-05
1.5499999999999887,0.1451416603419322,-0.0005453103651899271,0.14459634997674228,0.004340594418431057,0.13990446006557586,0.0002855632894589698,6.573220327639185e-05
1.566666666666655,0.1586074931234184,-0.008622955776265567,0.14998453734715284,0.004248707171300854,0.14535195289840594,0.0003129957680445949,7.088150940146327e-05
1.583333333333322,0.147568888435356,0.007074156862044351,0.15464304529740036,0.004159698717055467,0.15006210831760583,0.0003445779859793496,7.666027675973826e-05
1.5999999999999883,0.1463266258037754,0.012151360801911149,0.15847798660568654,0.004073450386453396,0.1539401700642795,0.0003811907481073288,8.317540684631054e-05
1.6166666666666551,0.1628523411311102,-0.0014123046795734284,0.16144003645153676,0.003989849545288716,0.156935667961641,0.00042396145589495746,9.055748871209585e-05
1.6333333333333215,0.1471353829513583,0.016382082156835065,0.16351746510819337,0.003908789230833027,0.15903535670056582,0.00047435179107136865,9.896738572317415e-05
1.6499999999999884,0.2062214848438395,-0.041500176069612926,0.16472130877422658,0.003830167813504283,0.1602482518723941,0.0005342840267639854,0.00010860506156422061
1.6666666666666548,0.1630654132822926,0.00200268360406311,0.1650680968863557,0.0037538886817867316,0.16058815994895204,0.0006063266963588475,0.00011972155925808993
1.6833333333333216,0.1758928777746194,-0.011326168287605964,0.16456670948701344,0.003679859948598183,0.1600602403009282,0.0006939737488166586,0.00013263548867040094
1.699999999999988,0.1752126950227775,-0.011998137940906234,0.16321455708187127,0.0036079941774566056,0.15865673176579526,0.0008020750684807684,0.0001477560701386411
1.7166666666666548,0.1502835263644197,0.010721307919058676,0.16100483428347837,0.0035382081269386936,0.15636349041357803,0.0009375198529819756,0.0001656158899796426
1.7333333333333214,0.1843213781833252,-0.02637885760475145,0.15794252057857375,0.0034704225120507732,0.1531748219955784,0.001110357731058783,0.00018691833988582912
1.749999999999988,0.0984101438250748,0.05565369793506038,0.15406384176013518,0.0034045617812479803,0.14911096276257066,0.0013357094485984206,0.00021260776771812125
1.7666666666666546,0.0961025364387875,0.05335087220121207,0.14945340863999956,0.003340553907942805,0.1442317075834801,0.001637171489899698,0.00024397565867695855
1.7833333333333212,0.1178829013681883,0.0263727925315842,0.1442556938997725,0.0032783301954394627,0.13864132662681167,0.0020532114455638706,0.0002828256319574887
1.7999999999999878,0.1247296157877966,0.013953116118798126,0.13868273190659472,0.0032178250943173926,0.13248319963123353,0.002649969577010031,0.0003317376040337676
1.8166666666666544,0.1800709534730462,-0.04704243770943517,0.13302851576361102,0.0031589760313662078,0.12592606983251037,0.0035489644468416695,0.0003945054528927909
1.8333333333333208,0.1968062748513115,-0.06908827904290976,0.12771799580840174,0.003101723249246426,0.11914613283894891,0.004993248239472631,0.00047689148073375756
1.849999999999988,0.1603595881459069,-0.0368890255996039,0.123470562546303,0.0030460096561159334,0.11230968118561814,0.007526882799201357,0.0005879889053675737
1.8666666666666545,0.172274567609071,-0.05040654610977775,0.12186802149929325,0.002991780684522141,0.1055599264197414,0.012573492074602502,0.0007428223204272078
1.8833333333333209,0.1404480627782839,-0.012716038740560903,0.127732024037723,0.0029389841589143513,0.09900969436819941,0.024815691179497706,0.0009676543311115482
1.899999999999988,0.1562904952289987,0.003581917082633501,0.1598724123116322,0.00288757017118109,0.09273981194261832,0.06293328305795136,0.0013117471398814292
1.916666666666654,0.1808556877222679,0.012988614459879061,0.19384430218214696,0.0028374909636627544,0.0868017653876485,0.10232870832877056,0.0018763375020651471
1.9333333333333207,0.1505590037511287,0.027053556614969276,0.177612560366098,0.002788700819131884,0.08122277509919815,0.09070263024468331,0.0028984542030846567
1.9499999999999875,0.1424914725196525,-0.017532891694055655,0.12495858082559684,0.002741155957271766,0.07601163049348425,0.041126249350247134,0.005079545024593692
1.9666666666666537,0.1941605795924947,-0.09109014671501765,0.10307043287747704,0.00269481443721925,0.07116414782180622,0.01803608328840074,0.011175387330050827
1.9833333333333203,0.1432976185849329,-0.030598666452815698,0.1126989521321172,0.002649636065769928,0.06666767216054997,0.00992656394373083,0.03345507996206647
1.9999999999999871,0.1383120697448777,0.023205063845829377,0.16151713359070707,0.0026055823108735443,0.06250447520565813,0.006245168874908411,0.090161907199267
