energy,intensity,residual,fit,gaussian_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6,gaussian_7,gaussian_8
-0.6333333333333369,0.0231213872832367,-0.009184241767343391,0.01393714551589331,1.1749778994877847e-09,8.35605417326689e-25,-3.138365889784704e-132,-1.5003082713856685e-173,0.013937144340913194,2.287769099706599e-26,2.2165002062119104e-15,3.1671851834661505e-174
-0.6166666666666702,0.0243243243243241,-0.010106166829134192,0.014218157495189909,3.309775972110161e-09,1.5832535212975341e-24,-1.381541702641889e-130,-1.6142829484490687e-171,0.014218154185411376,3.6899746418778427e-26,2.5605104321332954e-15,6.759979786018592e-173
-0.6000000000000036,0.0256227758007114,-0.011120617529653739,0.014502158271057662,9.075569143713587e-09,2.988429344885761e-24,-5.937332841009636e-129,-1.6892304219028395e-169,0.01450214919548556,5.939585901435206e-26,2.9569185611522802e-15,1.4258485153596774e-171
-0.5833333333333369,0.0270270270270266,-0.01223791982791297,0.014789107199113628,2.4224538446966384e-08,5.619256233337226e-24,-2.4910690471817656e-127,-1.7191279767764013e-167,0.014789082974571767,9.54136583864504e-26,3.4135495992565717e-15,2.9720590126862376e-170
-0.5666666666666704,0.0285487708168117,-0.013469801316103508,0.015078969500708191,6.294243246403617e-08,1.0525869799897402e-23,-1.020345158220683e-125,-1.7015221259406614e-165,0.015078906558271788,1.5296304578528134e-25,3.939373072867565e-15,6.122059122130563e-169
-0.5500000000000038,0.0302013422818788,-0.014829614683662245,0.015371727598216556,1.5919810879952161e-07,1.9641762949622444e-23,-4.08014336631101e-124,-1.6378611167006468e-163,0.015371568400103211,2.4472824258191474e-25,4.544666790117722e-15,1.2462169690313686e-167
-0.5333333333333372,0.0319999999999995,-0.01633259368340753,0.01566740631659197,3.9195720854134125e-07,3.65128935535273e-23,-1.5928347125851655e-122,-1.5332981923452922e-161,0.015667014359378187,3.9075384001403363e-25,5.24120349269236e-15,2.5069510369051994e-166
-0.5166666666666706,0.0339622641509429,-0.01799613707000526,0.015966127080937642,9.393896654048567e-07,6.761691474576595e-23,-6.0706189438231994e-121,-1.3960026850886771e-159,0.015965187691266192,6.226500280127251e-25,6.0424635191340935e-15,4.983725267834646e-165
-0.500000000000004,0.0361083249749241,-0.019840104346024273,0.016268220628899824,2.19158979859316e-06,1.2474058152762316e-22,-2.25871900892105e-119,-1.2361067061849864e-157,0.016266029039094267,9.90162247235082e-25,6.963877014786653e-15,9.790804646071686e-164
-0.4833333333333373,0.0384615384615379,-0.021887084900895602,0.0165744535606423,4.977131697846702e-06,2.292469107588442e-22,-8.20461891018528e-118,-1.064475697142487e-155,0.016569476428936428,1.5714128835264657e-24,8.023099691254354e-15,1.9008100840720764e-162
-0.4666666666666708,0.0410490307867724,-0.024162562665843376,0.016886468120929022,1.1002854377984099e-05,4.19703444656011e-22,-2.909521651348991e-116,-8.91508765515869e-154,0.016875465266541798,2.488833533265783e-24,9.240326666064718e-15,3.646826647660797e-161
-0.4500000000000042,0.0439024390243893,-0.026694833072006593,0.017207605952382705,2.3677615723075858e-05,7.654642092987504e-22,-1.0072835602199004e-114,-7.261486991222709e-152,0.01718392833664899,3.933896993240979e-24,1.0638649508608162e-14,6.914289541972267e-160
-0.4333333333333376,0.0470588235294108,-0.02951442826551773,0.017544395263893068,4.959945914878039e-05,1.3907547723300398e-21,-3.404464981413562e-113,-5.75222133758829e-150,0.017494795804732045,6.2054275950671274e-24,1.224446228979434e-14,1.2954959354964928e-158
-0.4166666666666709,0.0505617977528079,-0.03265266268652922,0.017909135066278677,0.00010113984504377997,2.5172105454930382e-21,-1.1233445163723983e-111,-4.4315503996534724e-148,0.017807995221220802,9.768818383904392e-24,1.4087923189575299e-14,2.3987257524832903e-157
-0.4000000000000044,0.0544629349470488,-0.03613872489333016,0.01832421005371864,0.00020075852546613877,4.538703788373399e-21,-3.6186288452401956e-110,-3.320365372270437e-146,0.0181234515282363,1.534736962236398e-23,1.6203479069063108e-14,4.3891577583850735e-156
-0.3833333333333377,0.0588235294117635,-0.03999453135571204,0.018828998056051455,0.0003879109871537441,8.152437005986913e-21,-1.1379995354223339e-108,-2.4195028508712552e-144,0.018441087068879085,2.406287217830442e-23,1.8630461374155835e-14,7.93666106658341e-155
-0.3666666666666711,0.0637168141592905,-0.044226372889118126,0.019490441270172368,0.0007296196710451973,1.458768501664828e-20,-3.493872895428449e-107,-1.7146539305900805e-142,0.01876082159910576,3.765152488210838e-23,2.1413762818524308e-14,1.4182426053763738e-153
-0.3500000000000045,0.0692307692307678,-0.048812317204423236,0.02041845202634457,0.0013358797240935933,2.600330900449528e-20,-1.0472228054874015e-105,-1.1817807176119892e-140,0.019082572302226368,5.879484769521854e-23,2.4604605510207136e-14,2.5044898254415647e-152
-0.3333333333333379,0.0754716981132056,-0.053684525682727705,0.021787172430477897,0.0023809186243973594,4.617577257414122e-20,-3.0643477873229774e-104,-7.92149949460819e-139,0.01940625380605228,9.162575449350712e-23,2.826141255429851e-14,4.3706302348820176e-151
-0.3166666666666712,0.0825688073394473,-0.05870628669896494,0.02386252064048236,0.004130742437728556,8.168513628778687e-20,-8.753948540587465e-103,-5.164020731451644e-137,0.019731778202721355,1.4250084915906193e-22,3.245079670265374e-14,7.537458084183804e-150
-0.3000000000000047,0.0906801007556653,-0.0636448596913732,0.027035241064292087,0.006976185993030636,1.43951176784133e-19,-2.441388517284882e-101,-3.273999693511093e-135,0.02005905507122421,2.21176476416213e-22,3.724868135061686e-14,1.2845819181102771e-148
-0.2833333333333381,0.0999999999999973,-0.06814330419534999,0.03185669580464731,0.011468704301952536,2.527148223301265e-19,-6.647169890315673e-100,-2.0187352698197357e-133,0.020387991502652032,3.425957822058574e-22,4.2741571123335383e-14,2.163489288268582e-147
-0.2666666666666715,0.1107692307692276,-0.07169731749566727,0.03907191327356033,0.018353421145327706,4.419666755450283e-19,-1.766866077683993e-98,-1.2105707776062777e-131,0.020718492128183583,5.295984229012885e-22,4.9027991475729166e-14,3.6008393360636568e-146
-0.2500000000000049,0.1232876712328726,-0.07364642737919727,0.049641243853675326,0.028590784703793736,7.700016364179936e-19,-4.5849801478899586e-97,-7.060103706758816e-130,0.021050459149825368,8.1702049054550055e-22,5.622011917899235e-14,5.922550730616087e-145
-0.2333333333333382,0.137931034482754,-0.0731920125254501,0.06473902195730391,0.04335522958332367,1.3364019038330049e-18,-1.1615509365296964e-95,-4.0044424256473864e-128,0.021383792373915786,1.2578846235436107e-21,6.444562831429754e-14,9.626532576737703e-144
-0.2166666666666716,0.1551724137930975,-0.06945648525458073,0.08571592853851678,0.06399753929104225,2.31060568302083e-18,-2.8728042319484464e-94,-2.2089358638211106e-126,0.021718389247400688,1.9327258809285113e-21,7.384977947627918e-14,1.5462760544590645e-142
-0.200000000000005,0.1756097560975534,-0.06159720593392043,0.11401255016363296,0.09195840526666425,3.97976934703166e-18,-6.9365061762911485e-93,-1.1850433508294661e-124,0.022054144896884103,2.9636117672242986e-21,8.459778334424524e-14,2.4544841182366113e-141
-0.1833333333333384,0.1999999999999921,-0.04898387927898562,0.15101612072100648,0.12862516855045514,6.8286252902604265e-18,-1.6350931367187907e-91,-6.182945926321455e-123,0.022390952170454483,4.535173987439569e-21,9.687747365137447e-14,3.850254813004412e-140
-0.1666666666666718,0.2292993630573148,-0.031438118821907085,0.1978612442354077,0.17513254255301364,1.1672179982168982e-17,-3.7628004452312484e-90,-3.137377212702456e-121,0.022728701682283154,6.92609094263168e-21,1.1090232892008607e-13,5.9686315290419705e-139
-0.1500000000000052,0.2647058823529294,-0.009517768349382172,0.25518811400354724,0.23212083214343232,1.9875313292848355e-17,-8.453700369190677e-89,-1.548275018308088e-119,0.02306728185998799,1.0556112760788609e-20,1.2691488718918323e-13,9.143576762888578e-138
-0.1333333333333386,0.3076923076922934,0.015194223459862932,0.3228865311521563,0.2994799521572594,3.371470038853198e-17,-1.8541697335019002e-87,-7.4308681254532025e-118,0.0234065789947516,1.60561510795881e-20,1.451906033952513e-13,1.384246748396526e-136
-0.116666666666672,0.3599999999999828,0.03986763267232024,0.399867632672303,0.3761211553779573,5.697284934215359e-17,-3.970261362390273e-86,-3.468495062652057e-116,0.02374647729417961,2.4372521685506355e-20,1.6604220515374573e-13,2.0709373413873642e-135
-0.1000000000000054,0.4235294117646827,0.060384097420760174,0.48391350918544285,0.45982665024737207,9.590911631302048e-17,-8.29957167588261e-85,-1.574536331815195e-114,0.02408685893788081,3.6921648143761664e-20,1.8982460948817966e-13,3.061797444365809e-134
-0.0833333333333388,0.4999999999999728,0.07165380748954864,0.5716538074895214,0.5472262033535573,1.608404031321285e-16,-1.69378871619882e-83,-6.951433474986579e-113,0.024427604135747103,5.581915878868408e-20,2.1694047066080824e-13,4.473443985314142e-133
-0.0666666666666722,0.590163934426198,0.06854151319835367,0.6587054476245516,0.6339368564353962,2.6870375182279444e-16,-3.3746579781426797e-82,-2.9847374489282313e-111,0.024768591188907375,8.42184200103866e-20,2.4784643775631326e-13,6.458974966320029e-132
-0.0500000000000056,0.6923076923076551,0.04767927509356373,0.7399869674012188,0.7148772708476097,4.471936435419394e-16,-6.563980236493641e-81,-1.246372842104003e-109,0.02510969655332557,1.268097031939387e-19,2.830602101619925e-13,9.215974176930157e-131
-0.0333333333333389,0.7999999999999646,0.010186379358692488,0.8101863793586571,0.7847355844523238,7.414140763948174e-16,-1.2464410363743217e-79,-5.061740764166313e-108,0.0254507949060093,1.9055461742354977e-19,3.231684896857961e-13,1.2994960008070781e-129
-0.0166666666666723,0.8999999999999696,-0.03567250806688804,0.8643274919330816,0.8385357327189199,1.2245297664983875e-15,-2.310697985035267e-78,-1.9992260401180955e-106,0.02579175921379158,2.8576435897997982e-19,3.6883593988092696e-13,1.8107758578387493e-128
-5.773159728050815e-15,0.972972972972956,-0.07462024919378552,0.8983527237791705,0.8722202629741035,2.0147500723687673e-15,-4.181976666772894e-77,-7.679518300923785e-105,0.02613246080464425,4.2767931043050915e-19,4.2081527633994774e-13,2.493506439875106e-127
0.0166666666666608,1.0,-0.09037180832658853,0.9096281916734115,0.8831554222314503,3.3022985012824247e-15,-7.389022651760855e-76,-2.8689048092930705e-103,0.02647276944147795,6.387780947777817e-19,4.799586264338847e-13,3.3932225381692785e-126
0.0333333333333274,0.9729729729729932,-0.07568907735968344,0.8972838956133098,0.8704713422143776,5.392060902216971e-15,-1.2745572960090967e-74,-1.042337533128611e-101,0.02681255339837953,9.52145638855761e-19,5.472303133707502e-13,4.563207755800111e-125
0.049999999999994,0.9000684869288876,-0.037740460627710304,0.8623280263011773,0.8351763467613108,8.770746608605712e-15,-2.1463409011569346e-73,-3.683076107695201e-100,0.02715167953923398,1.416375300192759e-18,6.237212377186902e-13,6.06434906222661e-124
0.0666666666666606,0.8003319898391893,0.007182560855110154,0.8075145506942994,0.7800245372949003,1.4212211228956767e-14,-3.528620986910571e-72,-1.2656775859727246e-98,0.027490013398674275,2.1026883133554973e-18,7.106650498865546e-13,7.964420667364433e-123
0.0833333333333272,0.6926622009062817,0.04432600518348406,0.7369882060897658,0.7091607868236347,2.294193563166238e-14,-5.663413827459369e-71,-4.230050616516853e-97,0.027827419265298605,3.1152510530541734e-18,8.094563297056647e-13,1.0336660212598368e-121
0.0999999999999938,0.5905260079579859,0.06524439566428886,0.6557704036222748,0.6276066433542254,3.689281331767471e-14,-8.873982209063448e-70,-1.3749221804386933e-95,0.028163760267090797,4.6060939961590466e-18,9.216710144608904e-13,1.3257521504920054e-120
0.1166666666666604,0.5003698828803956,0.06880455358985083,0.5691744364702465,0.5406755380101621,5.910126894994083e-14,-1.3574560686422103e-68,-4.346310520764357e-94,0.028498898458976202,6.7966379390944566e-18,1.0490893447527434e-12,1.680352863438432e-119
0.1333333333333271,0.423907359037742,0.05833657405830189,0.4822439330960439,0.4534112381823145,9.431812333893492e-14,-2.0272158167000866e-67,-1.3362061403227942e-92,0.02883269491244141,1.000868609926456e-17,1.1937216287392453e-12,2.1047217582480017e-118
0.1499999999999936,0.3603862779214362,0.03890866580181657,0.39929494372325275,0.370129933914602,1.4994666476721504e-13,-2.9555693994668317e-66,-3.995179110351362e-91,0.029165009807142907,1.4708947449113305e-17,1.357837159942488e-12,2.6052232259894798e-117
0.1666666666666603,0.3080871943516519,0.015527121171139024,0.3236143155227909,0.2941186129965834,2.3747712558373346e-13,-4.2067752460450325e-65,-1.1617404853558258e-89,0.029495702524426095,2.1572859659422987e-17,1.5439966622795137e-12,3.186773830575113e-116
0.1833333333333268,0.2651096683372597,-0.007776771306781061,0.2573328970304786,0.22750826528567603,3.7467099261872593e-13,-5.845537230347439e-64,-3.28542890268114e-88,0.02982463174267275,3.157587792150788e-17,1.7550886786972376e-12,3.8522422770118473e-115
0.1999999999999935,0.229712352160166,-0.028252470129288554,0.20145988203087745,0.17130822649390245,5.888730406259488e-13,-7.92987834852664e-63,-9.036184746113398e-87,0.03015165553439169,4.6123764356733036e-17,1.994370367205849e-12,4.6018450827254985e-114
0.21666666666666,0.200422509979045,-0.04438173774679488,0.15604077223225013,0.12556414076409841,9.220120298522467e-13,-1.0502086518290352e-61,-2.4170643269028256e-85,0.030476631464964137,6.72381335302536e-17,2.2655132207052984e-12,5.43258394597559e-113
0.2333333333333267,0.176042119484961,-0.05565272901827435,0.12038939046668666,0.08958997376972365,1.4381189758128378e-12,-1.3578494837272985e-60,-6.287838737194962e-84,0.030799416692952147,9.782011030090407e-17,2.572654285330239e-12,6.337776905076898e-112
0.2499999999999933,0.1556149787628029,-0.06227087655209826,0.09334410221070463,0.06222423413367413,2.2345823290161837e-12,-1.7139361703425832e-59,-1.5908332520110463e-82,0.03111986807187533,1.4202416392350108e-16,2.9204535166933575e-12,7.306737403443432e-111
0.2666666666666599,0.1383841657795379,-0.0648769465211324,0.0735072192584055,0.04206937699827376,3.4589255737239555e-12,-2.1120521115647417e-58,-3.9143351200558595e-81,0.03143784225335845,2.0578699655218906e-16,3.3141579850421703e-12,8.324652271817874e-110
0.2833333333333265,0.1237517511682894,-0.06431135959796899,0.05944039157032041,0.02768719576967763,5.333709873336556e-12,-2.5408649817905414e-57,-9.367019572170586e-80,0.031753195791549095,2.9757415590786907e-16,3.759673719677832e-12,9.372700812593053e-109
0.2999999999999932,0.1112446602901088,-0.061441137158541215,0.04980352313156758,0.017737737870407496,8.193338049936597e-12,-2.98418346032062e-56,-2.179992151229065e-78,0.03206578524870267,4.2943168617348173e-16,4.263646070806531e-12,1.0428442638971109e-107
0.3166666666666597,0.1008615472585792,-0.0574243293075651,0.043437217951014094,0.011061750631813147,1.2538213857195584e-11,-3.4216566136144635e-55,-4.934220023100258e-77,0.03237546730182857,6.184641871906978e-16,4.83354956416917e-12,1.1466482418922628e-106
0.3333333333333264,0.0915661632847258,-0.052168912135925886,0.03939725114879992,0.0067151522739174845,1.9114097030082584e-11,-3.830136923894322e-54,-1.0861559151522063e-75,0.032682098850289665,8.889076030289245e-16,5.477788331274301e-12,1.2459396666146643e-105
0.349999999999993,0.0834757818373822,-0.04652203842725439,0.03695374341012781,0.0039682062506484735,2.9027872947229744e-11,-4.185613755914877e-53,-2.325283506297728e-74,0.03298553712424438,1.2750296364258827e-15,6.20580831687953e-12,1.3378883309284305e-104
0.3666666666666596,0.0764003380334337,-0.04083205001413585,0.03556828801929785,0.0022826481745332966,4.3915714674554696e-11,-4.46550903286712e-52,-4.841386217535902e-73,0.03328563979381879,1.8251792907028864e-15,7.0282225966732375e-12,1.4197071492900854e-103
0.3833333333333261,0.0701818648621308,-0.03532142538075634,0.034860439481374454,0.0012781743283346507,6.618628574762521e-11,-4.651036713128527e-51,-9.803330109063479e-72,0.033582265078893954,2.6074283284227505e-15,7.956951283140368e-12,1.4887909599656375e-102
0.3999999999999928,0.0646911949164902,-0.030119220121627238,0.03457197479486296,0.0006967028270909224,9.93709356791019e-11,-4.729285537284739e-50,-1.9305791138577317e-70,0.033875271859392,3.717413065830509e-15,9.0053776577298e-12,1.5428536313244455e-101
0.4166666666666593,0.059822066299646,-0.025287878723179717,0.034534187576466285,0.00036966763170417433,1.4862575108679727e-10,-4.694704668187662e-49,-3.6975295963368394e-69,0.03416451978594255,5.289210564871067e-15,1.0188522344153677e-11,1.580053459805176e-100
0.433333333333326,0.0554865432143951,-0.020845740304252687,0.03464080291014241,0.00019093328635379236,2.2144815155314436e-10,-4.5497547924752774e-48,-6.8872491397205286e-68,0.03444986939080972,7.510389948629987e-15,1.152323753259374e-11,1.599097283833265e-99
0.4499999999999926,0.051611439752917,-0.01678426008417027,0.03482717966874673,9.599712805408664e-05,3.2869520656687773e-10,-4.3046186009308847e-47,-1.24764205980087e-66,0.03473118219895837,1.0642795342633357e-14,1.3028423479524162e-11,1.599315109413292e-98
0.4666666666666592,0.0481355118066048,-0.01308020741703915,0.03505530438956565,4.6983049663890886e-05,4.860243139229581e-10,-3.976017962469912e-46,-2.198084073877517e-65,0.03500832083913713,1.5051179298705292e-14,1.4725269744759015e-11,1.5806992421786425e-97
0.4833333333333258,0.0450072396476221,-0.009703706129253017,0.03530353351836908,2.2383630933189113e-05,7.159223737457562e-10,-3.5853286401020136e-45,-3.766245894122946e-64,0.03528114915485475,2.124256432743062e-14,1.6637523888291054e-11,1.543904738600223e-96
0.4999999999999925,0.0421830669538283,-0.006623152878902611,0.03555991407492569,1.0380690427700054e-05,1.0505511153852858e-09,-3.156287648404796e-44,-6.276002701644508e-63,0.035549532315125164,2.9920231472327964e-14,1.8791790636856215e-11,1.490211139456804e-95
0.5166666666666592,0.0396259943999094,-0.003807969637215719,0.03581802476269368,4.6862808584038155e-06,1.5357189926335998e-09,-2.712633707810308e-43,-1.0171093613820142e-61,0.03581333692485636,4.2057606203132265e-14,2.1217864846429897e-11,1.4214486029314912e-94
0.5333333333333257,0.0376297915180375,-0.00155529874160934,0.03607449277642816,2.0593812620221767e-06,2.2364007872662126e-09,-2.2760023454023617e-42,-1.603106076294581e-60,0.03607243113475725,5.899914876978062e-14,2.3949101934822437e-11,1.3398943837211593e-93
0.5499999999999923,0.0355235772582584,0.0008039917144874592,0.03632756897274586,8.809506304154292e-07,3.2443733966236492e-09,-1.8643233083097773e-41,-2.4573496071929152e-59,0.03632668475063662,8.259781055459578e-14,2.702282984116152e-11,1.2481478205342345e-92
0.5666666666666589,0.0336027726653414,0.0029735682326344076,0.03657634089797581,3.66836680361995e-07,4.688731252913798e-09,-1.490859531249929e-40,-3.663377845935975e-58,0.03657596934196799,1.1540188945141718e-13,3.048080698961995e-11,1.1489933864577012e-91
0.5833333333333255,0.0318472771299801,0.004973036700796421,0.036820313830776524,1.486963502527425e-07,6.750301390172841e-09,-1.1639094542391115e-39,-5.311370052080729e-57,0.03682015834959425,1.6090846717691e-13,3.4369731196796627e-11,1.045261815235388e-90
0.5999999999999921,0.0302396665048004,0.00681952908037671,0.03705919558517711,5.8672451318712365e-08,9.681313884685833e-09,-8.870919505769422e-39,-7.489304445297524e-56,0.037059127192446195,2.2390638086955115e-13,3.8741804969577766e-11,9.396988427099958e-90
0.6166666666666587,0.0287647852091564,0.008528004575959855,0.037292789785116257,2.2535880334099913e-08,1.3832120128153626e-08,-6.60062490861959e-38,-1.0270379444960093e-54,0.03729275337314949,3.109393146697777e-13,4.3655363197240415e-11,8.348498027174731e-89
0.6333333333333253,0.0274094087155952,0.010111536029717472,0.03752094474531267,8.425994913716556e-09,1.968731622251966e-08,-4.794777318683823e-37,-1.3697508292012854e-53,0.037520916582395036,4.309296712355234e-13,4.917556985265692e-11,7.329663821498132e-88
0.6499999999999919,0.0261619630712151,0.011581566767780528,0.03774352983899563,3.066720720751438e-09,2.7914354925691882e-08,-3.4003122765018604e-36,-1.7766698559598988e-52,0.03774349880194877,5.960171456800651e-13,5.5375190987541086e-11,6.35939517897395e-87
0.6666666666666585,0.0250554607209155,0.012904964263587452,0.03796042498450295,1.0865097620316567e-09,3.942865742123592e-08,-2.3541608738957302e-35,-2.2412070237004844e-51,0.03796038440617763,8.226833404886353e-13,6.233545204127154e-11,5.452599769268086e-86
0.6833333333333251,0.0239955350273492,0.014175981161028754,0.038171516188377955,3.7471355874878895e-10,5.548041440031263e-08,-1.5911841510043236e-34,-2.7495859172578083e-50,0.038171460261969756,1.1332565728388866e-12,7.01469882875744e-11,4.620058541737526e-85
0.6999999999999916,0.0231085112763935,0.015268182526553532,0.03837669380294703,1.2579736766925294e-10,7.776975259217425e-08,-1.049957509574633e-33,-3.2806711067536532e-49,0.03837661582692825,1.5579208322682466e-12,7.891089812475153e-11,3.868542626737416e-84
0.7166666666666583,0.0222055285436412,0.016370323432872282,0.03857585197651348,4.111024539773059e-11,1.0859880649935844e-07,-6.763787841262498e-33,-3.806871098551648e-48,0.038575743245719434,2.137391692024837e-12,8.8739909879846e-11,3.201130245938044e-83
0.733333333333325,0.0215759473492134,0.017192941282564336,0.038768888631777736,1.307780794078731e-11,1.510715556719871e-07,-4.2537817351025174e-32,-4.2961924622473535e-47,0.038768737444458114,2.926472473785311e-12,9.975967385270853e-11,2.6176727577904868e-82
0.7499999999999916,0.0208076712742596,0.018148034424071195,0.038955705698330796,4.049731322672084e-12,2.0935515757881544e-07,-2.611724724720663e-31,-4.7153003900690255e-46,0.03895549622301453,3.998769439220898e-12,1.1211019248024166e-10,2.11535573364052e-81
0.7666666666666581,0.0202625386390316,0.01887367085874873,0.03913620949778033,1.2207418608709168e-12,2.8902002978696786e-07,-1.5654765684950846e-30,-5.033210337880127e-45,0.039135920345129464,5.4529294572617644e-12,1.2594740276290594e-10,1.689302873823894e-80
0.7833333333333247,0.0196089437620353,0.01970136749364508,0.03931031125568038,3.582018576519391e-13,3.9748023001335133e-07,-9.160785529934084e-30,-5.2250550936174e-44,0.03930991362622637,7.42087282121572e-12,1.4144492647412097e-10,1.333176592975721e-79
0.7999999999999914,0.0190050891824752,0.020472838566191292,0.03947792774866649,1.0231473892361823e-13,5.445608775622e-07,-5.233422925651854e-29,-5.275294955740995e-43,0.03947738301881198,1.0078634417125969e-11,1.5879600517874194e-10,1.039737934496305e-78
