energy,intensity,residual,fit,pseudovoigt_1,pseudovoigt_2,constant_3,gaussian_4
4.399999999999979,0.01906966307887128,0.017947451901962546,0.03701711498083383,0.0001432608842178445,0.00010512676412443209,0.03676872733249155,0.0
4.416666666666645,0.017415702302007743,0.01959953642695273,0.037015238728960474,0.00014217322729114377,0.00010433816917778218,0.03676872733249155,0.0
4.433333333333312,0.015905951446525034,0.021107432209499483,0.037013383656024516,0.00014109790952251833,0.00010355841401044885,0.03676872733249155,0.0
4.449999999999978,0.014547887882829291,0.022463661561638905,0.037011549444468196,0.0001400347449764779,0.00010278736700017208,0.03676872733249155,0.0
4.466666666666645,0.013426539109273928,0.023583196673389425,0.03700973578266335,0.00013898355120652256,0.00010202489896528395,0.03676872733249155,0.0
4.483333333333311,0.012476164752763268,0.02453177761201577,0.037007942364779035,0.00013794414917687724,0.00010127088311060664,0.03676872733249155,0.0
4.499999999999979,0.01169175984669532,0.025314409043957237,0.03700616889065256,0.00013691636318626557,0.00010052519497474382,0.03676872733249155,0.0
4.516666666666644,0.0110536908237312,0.02595072424193274,0.03700441506566394,0.00013590002079366407,9.978771237872564e-05,0.03676872733249155,0.0
4.533333333333312,0.010544300517995238,0.026458380082618256,0.03700268060061349,0.00013489495274597764,9.905831537596654e-05,0.03676872733249155,0.0
4.549999999999978,0.010111764810362156,0.026889200401240473,0.03700096521160263,0.0001339009929075806,9.833688620349942e-05,0.03676872733249155,0.0
4.566666666666645,0.00972206784273088,0.02727720077718678,0.03699926861991766,0.00013291797819166658,9.762330923444684e-05,0.03676872733249155,0.0
4.583333333333311,0.009455938247878402,0.027541652304038197,0.0369975905519166,0.00013194574849335715,9.691747093169607e-05,0.03676872733249155,0.0
4.599999999999977,0.00917693218891364,0.027818998550005164,0.036995930738918804,0.00013098414662451486,9.621925980274069e-05,0.03676872733249155,0.0
4.616666666666644,0.009188422430469106,0.027805866486628313,0.03699428891709742,0.0001300330182502138,9.552856635565749e-05,0.03676872733249155,0.0
4.633333333333312,0.009302694296132702,0.02768997053124185,0.03699266482737455,0.000129092211826818,9.484528305618468e-05,0.03676872733249155,0.0
4.649999999999976,0.009526867750149264,0.027464190465169777,0.03699105821531904,0.00012816157854162277,9.416930428587118e-05,0.03676872733249155,0.0
4.666666666666645,0.00986838204117474,0.027121086789872087,0.036989468831046826,0.0001272409722540113,9.350052630126456e-05,0.03676872733249155,0.0
4.6833333333333105,0.010331111121827347,0.026656785307296402,0.03698789642912375,0.00012633024943808823,9.283884719411196e-05,0.03676872733249155,0.0
4.699999999999978,0.01090924976026132,0.026077091008209506,0.03698634076847083,0.00012542926912674168,9.218416685254066e-05,0.03676872733249155,0.0
4.716666666666644,0.011580885210842348,0.025403916401429492,0.03698480161227184,0.00012453789285709891,9.153638692319512e-05,0.03676872733249155,0.0
4.733333333333311,0.012302396425264627,0.02468088230261855,0.03698327872788318,0.0001236559846173318,9.089541077430033e-05,0.03676872733249155,0.0
4.749999999999977,0.013040057798095108,0.02394171408865085,0.03698177188674596,0.00012278341079477751,9.026114345962852e-05,0.03676872733249155,0.0
4.766666666666644,0.01375875631275779,0.023221524551542437,0.036980280864300226,0.00012192004012533411,8.96334916833412e-05,0.03676872733249155,0.0
4.78333333333331,0.014446891702747667,0.022531913737153665,0.036978805439901334,0.00012106574364409854,8.901236376568522e-05,0.03676872733249155,0.0
4.799999999999978,0.015096153108483168,0.021881192288255108,0.036977345396738276,0.00012022039463720957,8.839766960951641e-05,0.03676872733249155,0.0
4.816666666666643,0.0156940023344889,0.02128189818726514,0.03697590052175404,0.00011938386859486416,8.778932066763066e-05,0.03676872733249155,0.0
4.833333333333311,0.016245522651620947,0.020728947953946957,0.036974470605567904,0.00011855604316547333,8.71872299108779e-05,0.03676872733249155,0.0
4.8499999999999766,0.01679928445342448,0.020173770988975038,0.03697305544239952,0.00011773679811092724,8.659131179703998e-05,0.03676872733249155,0.0
4.866666666666644,0.01737505498767164,0.019596599842323294,0.036971654829994934,0.00011692601526293749,8.600148224044887e-05,0.03676872733249155,0.0
4.88333333333331,0.0181204113718608,0.01884985719769351,0.03697026856955431,0.00011612357848042899,8.541765858232833e-05,0.03676872733249155,0.0
4.899999999999976,0.019033587276818326,0.01793530918884301,0.03696889646566134,0.00011532937360795038,8.483975956183605e-05,0.03676872733249155,0.0
