energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
-0.116666666666672,0.3891363703418967,-0.006657612632241849,0.38247875770965484,0.38247875770965484,3.298760616627042e-42,5.755299585171115e-51,3.33772026453856e-36,1.2301575842695278e-78,5.425350318441386e-111
-0.1000000000000054,0.4694195689321354,-0.019518949296885912,0.44990061963524947,0.44990061963524947,1.9597017842526624e-41,2.522867447698878e-50,1.1484407122776042e-35,7.785040278034885e-78,4.895311816400654e-110
-0.0833333333333388,0.5580343781043237,-0.026939177632871902,0.5310952004714518,0.5310952004714518,1.144448452806278e-40,1.0953086302966075e-49,3.913688463135934e-35,4.879552634997511e-77,4.374737130578902e-109
-0.0666666666666722,0.5954783032481118,0.03144565795055698,0.6269239611986688,0.6269239611986688,6.570063180170467e-40,4.7097099826562605e-49,1.3209395760987938e-34,3.0291318543931475e-76,3.872064580026519e-108
-0.0500000000000056,0.741052184253777,-0.0053673082450033105,0.7356848760087736,0.7356848760087736,3.70774550196287e-39,2.0057065758170902e-48,4.415691051928192e-34,1.862410351797225e-75,3.3943158313157464e-107
-0.0333333333333389,0.838197602601856,0.012529426844900993,0.850727029446757,0.850727029446757,2.0569197526643353e-38,8.459724316862028e-48,1.4619530836539275e-33,1.1341006610901151e-74,2.9470054242324205e-106
-0.0166666666666723,0.9513897921608993,0.006827411177657949,0.9582172033385572,0.9582172033385572,1.1217390582734495e-37,3.5339516340617297e-47,4.793880668874356e-33,6.839854417990028e-74,2.534128589473704e-105
-5.773159728050815e-15,0.9991456688422116,0.05452325457095841,1.05366892341317,1.05366892341317,6.013584204551959e-37,1.46211176202394e-46,1.556897533408808e-32,4.085649818873071e-73,2.1582183945238438e-104
0.0166666666666608,1.0900891532152457,0.10494571962098975,1.1950348728362354,1.1950348728362354,3.169144285150428e-36,5.991231746169856e-46,5.007856432296914e-32,2.417099066914453e-72,1.8204600749172649e-103
0.0333333333333274,0.9973225325465216,0.06524247674766048,1.062565009294182,1.062565009294182,1.6417903142737272e-35,2.431460649466638e-45,1.5953748333216875e-31,1.4162723900761162e-71,1.5208485063161626e-102
0.049999999999994,0.906261276926932,0.058693792683284673,0.9649550696102167,0.9649550696102167,8.361042431290794e-35,9.773136184674397e-45,5.0337614649374224e-31,8.218984371653862e-71,1.258374126803624e-101
0.0666666666666606,0.8241812742665023,0.034494600204544756,0.8586758744710471,0.8586758744710471,4.185720517018924e-34,3.8905968807234495e-44,1.5730464773304976e-30,4.72398541798244e-70,1.0312230997104487e-100
0.0833333333333272,0.7832498289548987,-0.039627755055656744,0.743622073899242,0.743622073899242,2.059904505743586e-33,1.5339602176025073e-43,4.868660652146863e-30,2.6891682181721956e-69,8.369789066548099e-100
0.0999999999999938,0.6185705157749193,0.01556334025400885,0.6341338560289281,0.6341338560289281,9.965314502789278e-33,5.990009862769503e-43,1.4924386361151795e-29,1.5161648338074797e-68,6.728146221700232e-99
0.1166666666666604,0.5147752382697125,0.02253019636919107,0.5373054346389036,0.5373054346389036,4.7391667804285993e-32,2.3166293644767862e-42,4.531087925702917e-29,8.466304738870097e-68,5.356675736451539e-98
0.1333333333333271,0.4950946246505369,-0.0399954360665114,0.4550991885840255,0.4550991885840255,2.2155422533327044e-31,8.873626707256753e-42,1.362471805245838e-28,4.6823125674501594e-67,4.2239067443684395e-97
0.1499999999999936,0.4263263114321823,-0.03955501062616329,0.386771300806019,0.386771300806019,1.0181813613247234e-30,3.366365998679477e-41,4.057621992355442e-28,2.564755291672919e-66,3.2987721014514138e-96
0.1666666666666603,0.3960140991859387,-0.06551108160592961,0.3305030175800091,0.3305030175800091,4.599782636477484e-30,1.2648443551199585e-40,1.1968360868674236e-27,1.3913951823143693e-65,2.5515808410369807e-95
0.1833333333333268,0.2911808314695198,-0.006918266867598999,0.2842625646019208,0.2842625646019208,2.04275620139427e-29,4.706829001019457e-40,3.4963652334046476e-27,7.476082476186295e-65,1.954723705940046e-94
0.1999999999999935,0.2944689348278017,-0.04828827440446101,0.24618066042334066,0.24618066042334066,8.917904698518533e-29,1.734743756399412e-39,1.0116212384671559e-26,3.978475613015816e-64,1.483134219129423e-93
0.21666666666666,0.2741346452275327,-0.05946130579161821,0.21467333943591452,0.21467333943591452,3.827156110116462e-28,6.332246666615451e-39,2.89893255782361e-26,2.0969030170253372e-63,1.1145371734597756e-92
0.2333333333333267,0.2355511806528844,-0.04710030812139665,0.18845087253148776,0.18845087253148776,1.6145689241997763e-27,2.28926407803429e-38,8.22767849688046e-26,1.0946090050906714e-62,8.295215808122107e-92
0.2499999999999933,0.1961136506830882,-0.029630252187119094,0.1664833984959691,0.1664833984959691,6.69582450359941e-27,8.196898204960646e-38,2.3127864907335278e-25,5.65924787698011e-62,6.11476608084908e-91
0.2666666666666599,0.2283740469882358,-0.08041849865263784,0.14795554833559796,0.14795554833559796,2.729723110624436e-26,2.906824208787068e-37,6.438916581626631e-25,2.8978602946287467e-61,4.46427597717768e-90
0.2833333333333265,0.1364080115728444,-0.004184793878073939,0.13222321769477047,0.13222321769477047,1.09395685026126e-25,1.0209478849224897e-36,1.775452604385365e-24,1.4696543349012986e-60,3.2280574020050486e-89
0.2999999999999932,0.1670333281564165,-0.04825648454998942,0.11877684360642708,0.11877684360642708,4.309717952506145e-25,3.551435713181747e-36,4.8486897467500795e-24,7.381965028707206e-60,2.3118012333291397e-88
0.3166666666666597,0.1117890395141371,-0.004577226272041851,0.10721181324209525,0.10721181324209525,1.6690316290588974e-24,1.223544925263411e-35,1.3114711341769411e-23,3.6723815321924167e-59,1.6397542348177002e-87
0.3333333333333264,0.1112347183283852,-0.014029475222088153,0.09720524310629705,0.09720524310629705,6.354001983968816e-24,4.174951754309704e-35,3.5132746676321865e-23,1.80943353015607e-58,1.1519299210832648e-86
0.349999999999993,0.1315763611710337,-0.043078367289371464,0.08849799388166223,0.08849799388166223,2.3779197094009088e-23,1.4109076257674303e-34,9.32147201823673e-23,8.829914550718514e-58,8.014794378057328e-86
0.3666666666666596,0.0933445558105123,-0.012463738484774459,0.08088081732573785,0.08088081732573785,8.748107038182459e-23,4.722383784838034e-34,2.449491428333748e-22,4.267655905050144e-57,5.523034276208243e-85
0.3833333333333261,0.108274699127454,-0.034091001969247914,0.07418369715820608,0.07418369715820608,3.163720081496884e-22,1.5654512790501942e-33,6.3750908134909815e-22,2.0428727635438934e-56,3.7694858720667995e-84
0.3999999999999928,0.1610756944022264,-0.09280806076446292,0.06826763363776349,0.06826763363776349,1.1247320616651573e-21,5.139648411200336e-33,1.6432962159485657e-21,9.685281965186234e-56,2.5480358214032834e-83
0.4166666666666593,0.1474982352074414,-0.08447994519458425,0.06301829001285715,0.06301829001285715,3.930675219053472e-21,1.6712554830816143e-32,4.1953129489356085e-21,4.5478093169806224e-55,1.7058779921742794e-82
0.433333333333326,0.1432659882191752,-0.0849249313055217,0.05834105691365349,0.058341056913653495,1.3503685271940151e-20,5.382299463796856e-32,1.0607960592314741e-20,2.1150042929109676e-54,1.1311219528893226e-81
0.4499999999999926,0.1314913654681022,-0.07733416683997976,0.05415719862812243,0.05415719862812244,4.5604165727147814e-20,1.7167555053312002e-31,2.6565528526366897e-20,9.741801749331699e-54,7.428308367432705e-81
0.4666666666666592,0.1244863052388569,-0.07408547761399586,0.05040082762486103,0.05040082762486104,1.5139927112129906e-19,5.4233123573176e-31,6.589068940784298e-20,4.444125851277155e-53,4.83158300206637e-80
0.4833333333333258,0.1184074961156304,-0.07139098024158712,0.04701651587404328,0.04701651587404328,4.940946082158574e-19,1.6968223141731936e-30,1.6186340431217424e-19,2.007947893897933e-52,3.112490203565704e-79
0.4999999999999925,0.0605124172015765,-0.016555019040351455,0.04395739816122504,0.04395739816122504,1.5851249661303738e-18,5.25803767542576e-30,3.938150569663055e-19,8.985402917240041e-52,1.9858460139315826e-78
0.5166666666666592,0.0508969138774366,-0.009713256374593263,0.041183657502843335,0.04118365750284333,4.999009465658438e-18,1.6137141199541447e-29,9.489754800422926e-19,3.982370861139119e-51,1.2548799305679662e-77
0.5333333333333257,0.085917365515991,-0.047256056594819636,0.03866130892117136,0.038661308921171346,1.549785071371181e-17,4.905068571958167e-29,2.2648356543205938e-18,1.7480943725757164e-50,7.853763253664135e-77
0.5499999999999923,0.0652751555730133,-0.028913938108738935,0.03636121746427437,0.036361217464274315,4.7230881202639276e-17,1.4766553585804773e-28,5.353495270730495e-18,7.599885964068793e-50,4.868245436814577e-76
0.5666666666666589,0.1026352311603495,-0.06837693002195591,0.03425830113839359,0.034258301138393434,1.4149714754267957e-16,4.402798267687161e-28,1.2533061801988462e-17,3.272414471939468e-49,2.988726353907716e-75
0.5833333333333255,0.0503265022669435,-0.01799562166932147,0.03233088059762203,0.032330880597621584,4.16712360545339e-16,1.3001516357279634e-27,2.9060023886790095e-17,1.3955601550522592e-48,1.8172675370892374e-74
