energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
-1.6,0.0400858489876045,-0.036016282373263576,0.004069566614340922,0.004069566614340921,1.270294621504131e-143,1.1784368137565066e-123,1.000481890639817e-102,2.6206013006895977e-165,8.442957322313403e-213
-1.5833333333333337,0.0475041440952422,-0.04334971568161409,0.004154428413628113,0.004154428413628114,3.5787142439579414e-142,1.206139065891898e-122,8.279267895249454e-102,3.862503697234225e-164,1.795041717563908e-211
-1.5666666666666669,0.0351039991525463,-0.030862030190087007,0.0042419689624592916,0.004241968962459292,9.910974977757052e-141,1.2226354187379309e-121,6.785684548871937e-101,5.638400123239287e-163,3.7798409546264774e-210
-1.5500000000000005,0.0563217208307631,-0.0519894187856297,0.0043323020451334,0.004332302045133398,2.698190026543693e-139,1.2274535523308212e-120,5.508259915918405e-100,8.151957437068567e-162,7.883000138700733e-209
-1.5333333333333337,0.0123286079864157,-0.007903060442845538,0.004425547543570161,0.00442554754357016,7.220969004242042e-138,1.2204547081586564e-119,4.428475139903749e-99,1.1673119806020445e-160,1.6282780557716258e-207
-1.516666666666667,0.053024724969143,-0.04850289313604479,0.0045218318330982055,0.004521831833098209,1.8997008810302897e-136,1.2018403280783036e-118,3.526249395176455e-98,1.6555069570061553e-159,3.331076706431932e-206
-1.5000000000000004,0.075258573471119,-0.07063728526262206,0.004621288208496943,0.00462128820849695,4.912943420583668e-135,1.1721424220030054e-117,2.780935178345017e-97,2.32538092283439e-158,6.749315422755862e-205
-1.4833333333333338,0.0262832763496441,-0.021559219006683995,0.004724057342960105,0.004724057342960104,1.2490076441744285e-133,1.132198307125578e-116,2.1721396070624082e-96,3.2350144744302174e-157,1.3544215158692894e-203
-1.4666666666666672,0.0115852148960622,-0.006754927113146125,0.004830287782916075,0.004830287782916075,3.121441680717596e-132,1.083111392506539e-115,1.680365014915933e-95,4.457356587600607e-156,2.6919500137280473e-202
-1.4500000000000006,0.0915722853744314,-0.0866321488924939,0.0049401364819375015,0.004940136481937503,7.66853050089843e-131,1.0262005717794691e-114,1.2874742592827362e-94,6.082716247658312e-155,5.2990640176872685e-201
-1.433333333333334,0.0446540782140155,-0.039600308836712145,0.005053769377303355,0.005053769377303353,1.851978192784632e-129,9.62941461035537e-114,9.769953716283248e-94,8.221229349754535e-154,1.0331190483186677e-199
-1.4166666666666674,0.0682723930643514,-0.0631010310512055,0.0051713620131459,0.0051713620131459,4.3966954394037893e-128,8.949031280675191e-113,7.342864013181805e-93,1.1005125468790173e-152,1.9948975621685257e-198
-1.4000000000000008,0.0558643989978353,-0.05057129878330849,0.005293100214526815,0.005293100214526815,1.0260858356287641e-126,8.2368407896197925e-112,5.4658472660920854e-92,1.459057006349686e-151,3.815134541564022e-197
-1.383333333333334,0.0519569913045801,-0.046537810487333166,0.0054191808172469325,0.005419180817246934,2.3540072566893125e-125,7.508511022954585e-111,4.0296611288544144e-91,1.9158810876369153e-150,7.226335890486787e-196
-1.3666666666666676,0.0452947674515218,-0.03974495499281262,0.005549812458709176,0.005549812458709179,5.308828517605764e-124,6.778841498829327e-110,2.9423788333925236e-90,2.491631818056482e-149,1.3556433825889668e-194
-1.3500000000000008,0.0461405494528854,-0.04045533301715417,0.005685216435731229,0.00568521643573123,1.1769456074954449e-122,6.061298077827338e-109,2.1278826670018788e-89,3.209358361939784e-148,2.5187890720065416e-193
