pseudovoigt_amplitude_1,pseudovoigt_amplitude_1,pseudovoigt_amplitude_1,pseudovoigt_center_1,pseudovoigt_center_1,pseudovoigt_center_1,pseudovoigt_fwhmg_1,pseudovoigt_fwhmg_1,pseudovoigt_fwhmg_1,pseudovoigt_fwhml_1,pseudovoigt_fwhml_1,pseudovoigt_fwhml_1,gaussian_amplitude_2,gaussian_amplitude_2,gaussian_amplitude_2,gaussian_center_2,gaussian_center_2,gaussian_center_2,gaussian_fwhmg_2,gaussian_fwhmg_2,gaussian_fwhmg_2,gaussian_amplitude_3,gaussian_amplitude_3,gaussian_amplitude_3,gaussian_center_3,gaussian_center_3,gaussian_center_3,gaussian_fwhmg_3,gaussian_fwhmg_3,gaussian_fwhmg_3,gaussian_amplitude_4,gaussian_amplitude_4,gaussian_amplitude_4,gaussian_center_4,gaussian_center_4,gaussian_center_4,gaussian_fwhmg_4,gaussian_fwhmg_4,gaussian_fwhmg_4,gaussian_amplitude_5,gaussian_amplitude_5,gaussian_amplitude_5,gaussian_center_5,gaussian_center_5,gaussian_center_5,gaussian_fwhmg_5,gaussian_fwhmg_5,gaussian_fwhmg_5,gaussian_amplitude_6,gaussian_amplitude_6,gaussian_amplitude_6,gaussian_center_6,gaussian_center_6,gaussian_center_6,gaussian_fwhmg_6,gaussian_fwhmg_6,gaussian_fwhmg_6
init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value
1.0,0.3383460201888804,0.3383460201888804,0.0,0.017247979153691695,0.017247979153691695,0.1,0.020000000004213227,0.020000000004213227,0.1,0.19999999998389068,0.19999999998389068,0.3,0.04930381434187836,0.04930381434187836,2.0,1.627168309441915,1.627168309441915,0.1,0.29999781811803516,0.29999781811803516,0.3,0.08579669355863973,0.08579669355863973,2.5,2.4478989872973926,2.4478989872973926,0.2,0.3998196649834005,0.3998196649834005,0.3,0.07298448377222655,0.07298448377222655,2.5,2.031420872219914,2.031420872219914,0.3,0.3999999999900713,0.3999999999900713,0.3,0.0806403113730415,0.0806403113730415,3.0,3.085758305028457,3.085758305028457,0.3,0.39999999999414,0.39999999999414,0.3,0.09793103669577041,0.09793103669577041,3.7,3.7000008666778745,3.7000008666778745,0.2,0.39999999999414,0.39999999999414
