energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
-1.6,0.0400858489876045,-0.036016577720162105,0.004069271267442394,0.004069271267442394,7.051965121592839e-141,7.588213657563325e-125,9.779964486276038e-101,1.0952295446515241e-166,9.190614537683491e-213
-1.5833333333333337,0.0475041440952422,-0.04335001713618964,0.004154126959052561,0.0041541269590525615,1.9223658479188793e-139,7.841742584557331e-124,7.929010011825856e-100,1.632586370585147e-165,1.953455087555532e-211
-1.5666666666666669,0.0351039991525463,-0.030862337943629675,0.004241661208916624,0.004241661208916624,5.1514439813440845e-138,8.026031661625113e-123,6.366777642509739e-99,2.4102728578822963e-164,4.112267310308465e-210
-1.5500000000000005,0.0563217208307631,-0.051989733037495836,0.004331987793267267,0.004331987793267264,1.3570285139364274e-136,8.135877684906111e-122,5.063367231946394e-98,3.524319571877349e-163,8.573897198181807e-209
-1.5333333333333337,0.0123286079864157,-0.007903381400887125,0.004425226585528574,0.004425226585528574,3.5141153847935545e-135,8.168140666809036e-121,3.988211658376553e-97,5.103914388287628e-162,1.7704930829559176e-207
-1.516666666666667,0.053024724969143,-0.048503221017066514,0.004521503952076483,0.004521503952076485,8.945613162383074e-134,8.121892954529073e-120,3.1112578008517617e-96,7.320664571752297e-161,3.621005834678613e-206
-1.5000000000000004,0.075258573471119,-0.07063762029286819,0.004620953178250814,0.004620953178250819,2.2385730088145096e-132,7.998463542474324e-119,2.4038802324527286e-95,1.0399600667595563e-159,7.334714987624189e-205
-1.4833333333333338,0.0262832763496441,-0.021559561422357352,0.004723714927286748,0.004723714927286748,5.506802039846873e-131,7.801374624589156e-118,1.839537652931694e-94,1.4631937792494158e-158,1.4714865221630042e-203
-1.4666666666666672,0.0115852148960622,-0.006755277160961642,0.004829937735100558,0.004829937735100558,1.3316641822271698e-129,7.536174613763709e-117,1.3941951417300133e-93,2.0389475624767623e-157,2.9238047166034253e-202
-1.4500000000000006,0.0915722853744314,-0.0866325068302695,0.004939778544161902,0.004939778544161901,3.165607201424494e-128,7.210178675696592e-116,1.046543961589734e-92,2.8140337076767373e-156,5.75386229598178e-201
-1.433333333333334,0.0446540782140155,-0.039600674933999894,0.005053403280015606,0.005053403280015605,7.397524024485385e-127,6.832133708039837e-115,7.780552101250586e-92,3.846551590713632e-155,1.121474991407135e-199
-1.4166666666666674,0.0682723930643514,-0.06310140558996626,0.005170987474385144,0.00517098747438515,1.6993498432099613e-125,6.4118291634245625e-114,5.729046960014376e-91,5.207542893831339e-154,2.164904537266237e-198
-1.4000000000000008,0.0558643989978353,-0.050571682058633584,0.005292716939201719,0.005292716939201719,3.837481190445205e-124,5.959677832158934e-113,4.17804753514771e-90,6.982535910305947e-153,4.139109690111571e-197
-1.383333333333334,0.0519569913045801,-0.04653820280821707,0.005418788496363028,0.005418788496363029,8.518767714104445e-123,5.486291506660363e-112,3.0177509779151595e-89,9.272834908729974e-152,7.837799484837176e-196
-1.3666666666666676,0.0452947674515218,-0.03974535668298069,0.00554941076854111,0.005549410768541111,1.8589784069086883e-121,5.00207536851984e-111,2.158800200360648e-88,1.2196378830956589e-150,1.469942644729939e-194
-1.3500000000000008,0.0461405494528854,-0.04045574441595019,0.005684805036935206,0.005684805036935203,3.9878513992576036e-120,4.516862167112995e-110,1.5295389044130572e-87,1.5887966339577132e-149,2.7303961197677136e-193
-1.3333333333333344,0.0235251449314025,-0.017699938758889575,0.005825206172512927,0.005825206172512927,8.409509017454764e-119,4.0396031355460627e-109,1.073316075346212e-86,2.0498625654792186e-148,5.023078375446428e-192
-1.3166666666666675,0.0958572375229931,-0.08988637387498297,0.0059708636480101385,0.005970863648010138,1.74328890848382e-117,3.5781275550795076e-108,7.459569555966628e-86,2.619390244217592e-147,9.152363887289073e-191
-1.3000000000000012,0.0712792242421315,-0.06515718160335444,0.006122042638777053,0.0061220426387770515,3.5525086650302143e-116,3.138977420655629e-107,5.1347455779303204e-85,3.3150852014293683e-146,1.6516409079278633e-189
-1.2833333333333343,0.1050855918507688,-0.09880656662928941,0.006279025221479384,0.006279025221479381,7.116524966050632e-115,2.7273182613333703e-106,3.5006050834689926e-84,4.155355759009273e-145,2.95200447110104e-188
-1.266666666666668,0.0842006092803171,-0.07775849759961567,0.006442111680701426,0.006442111680701425,1.4014185479434198e-113,2.346922261702909e-105,2.363667242836711e-83,5.158705747067416e-144,5.22561510889269e-187
-1.250000000000001,0.0170856863345499,-0.010474064399878597,0.006611621934671304,0.006611621934671304,2.7129063211219187e-112,2.000215756035743e-104,1.5806968278691704e-82,6.342965204099675e-143,9.161716616824684e-186
-1.2333333333333347,0.0334467210279434,-0.02665882393528848,0.006787897092654923,0.006787897092654924,5.1626036759496095e-111,1.688380154947499e-103,1.0469594345016438e-81,7.724367526541616e-142,1.5908722920344675e-184
-1.216666666666668,0.0083076107264714,-0.0013363095684028785,0.006971301158068522,0.006971301158068522,9.657613650372804e-110,1.4114935215186376e-102,6.867997932292337e-81,9.316495052105185e-141,2.735979312176584e-183
-1.2000000000000015,0.0691372440712335,-0.06197502117816904,0.0071622228930644655,0.007162222893064468,1.77597938938795e-108,1.1686993294774784e-101,4.462204650448578e-80,1.1129129956095297e-139,4.660251214931076e-182
-1.183333333333335,0.0870026399435306,-0.07964156208124763,0.007361077862282961,0.00736107786228296,3.210502908279035e-107,9.583892991760817e-101,2.87136128927095e-79,1.3167062519674357e-138,7.861852206553941e-181
