pseudovoigt_amplitude_1,pseudovoigt_amplitude_1,pseudovoigt_amplitude_1,pseudovoigt_center_1,pseudovoigt_center_1,pseudovoigt_center_1,pseudovoigt_fwhmg_1,pseudovoigt_fwhmg_1,pseudovoigt_fwhmg_1,pseudovoigt_fwhml_1,pseudovoigt_fwhml_1,pseudovoigt_fwhml_1,gaussian_amplitude_2,gaussian_amplitude_2,gaussian_amplitude_2,gaussian_center_2,gaussian_center_2,gaussian_center_2,gaussian_fwhmg_2,gaussian_fwhmg_2,gaussian_fwhmg_2,gaussian_amplitude_3,gaussian_amplitude_3,gaussian_amplitude_3,gaussian_center_3,gaussian_center_3,gaussian_center_3,gaussian_fwhmg_3,gaussian_fwhmg_3,gaussian_fwhmg_3,gaussian_amplitude_4,gaussian_amplitude_4,gaussian_amplitude_4,gaussian_center_4,gaussian_center_4,gaussian_center_4,gaussian_fwhmg_4,gaussian_fwhmg_4,gaussian_fwhmg_4,gaussian_amplitude_5,gaussian_amplitude_5,gaussian_amplitude_5,gaussian_center_5,gaussian_center_5,gaussian_center_5,gaussian_fwhmg_5,gaussian_fwhmg_5,gaussian_fwhmg_5,gaussian_amplitude_6,gaussian_amplitude_6,gaussian_amplitude_6,gaussian_center_6,gaussian_center_6,gaussian_center_6,gaussian_fwhmg_6,gaussian_fwhmg_6,gaussian_fwhmg_6
init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value
1.0,0.338345452469197,0.338345452469197,0.0,0.017247904937348846,0.017247904937348846,0.1,0.020000000004309983,0.020000000004309983,0.1,0.1999999999949828,0.1999999999949828,0.3,0.04920378184548024,0.04920378184548024,2.0,1.6265005197955684,1.6265005197955684,0.1,0.2999981916515557,0.2999981916515557,0.3,0.08589714912271185,0.08589714912271185,2.5,2.448207643419401,2.448207643419401,0.2,0.399852291422245,0.399852291422245,0.3,0.07307984069485485,0.07307984069485485,2.5,2.0304854677020656,2.0304854677020656,0.3,0.3999999999999296,0.3999999999999296,0.3,0.08062906814323267,0.08062906814323267,3.0,3.085993218189881,3.085993218189881,0.3,0.39999999999414,0.39999999999414,0.3,0.09792359993561761,0.09792359993561761,3.7,3.7000004040535512,3.7000004040535512,0.2,0.39999999999414,0.39999999999414
