pseudovoigt_amplitude_1,pseudovoigt_amplitude_1,pseudovoigt_amplitude_1,pseudovoigt_center_1,pseudovoigt_center_1,pseudovoigt_center_1,pseudovoigt_fwhmg_1,pseudovoigt_fwhmg_1,pseudovoigt_fwhmg_1,pseudovoigt_fwhml_1,pseudovoigt_fwhml_1,pseudovoigt_fwhml_1,gaussian_amplitude_2,gaussian_amplitude_2,gaussian_amplitude_2,gaussian_center_2,gaussian_center_2,gaussian_center_2,gaussian_fwhmg_2,gaussian_fwhmg_2,gaussian_fwhmg_2,gaussian_amplitude_3,gaussian_amplitude_3,gaussian_amplitude_3,gaussian_center_3,gaussian_center_3,gaussian_center_3,gaussian_fwhmg_3,gaussian_fwhmg_3,gaussian_fwhmg_3,gaussian_amplitude_4,gaussian_amplitude_4,gaussian_amplitude_4,gaussian_center_4,gaussian_center_4,gaussian_center_4,gaussian_fwhmg_4,gaussian_fwhmg_4,gaussian_fwhmg_4,gaussian_amplitude_5,gaussian_amplitude_5,gaussian_amplitude_5,gaussian_center_5,gaussian_center_5,gaussian_center_5,gaussian_fwhmg_5,gaussian_fwhmg_5,gaussian_fwhmg_5,gaussian_amplitude_6,gaussian_amplitude_6,gaussian_amplitude_6,gaussian_center_6,gaussian_center_6,gaussian_center_6,gaussian_fwhmg_6,gaussian_fwhmg_6,gaussian_fwhmg_6
init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value,init_value,model_value,best_value
1.0,0.33834532084723,0.33834532084723,0.0,0.017247886845623395,0.017247886845623395,0.1,0.02000000000429859,0.02000000000429859,0.1,0.19999999999429624,0.19999999999429624,0.3,0.04918242381794058,0.04918242381794058,2.0,1.6263460130129255,1.6263460130129255,0.1,0.2999982318132057,0.2999982318132057,0.3,0.08591709243718004,0.08591709243718004,2.5,2.4482960904368163,2.4482960904368163,0.2,0.3998566307414799,0.3998566307414799,0.3,0.07310484502897108,0.07310484502897108,2.5,2.03029224415155,2.03029224415155,0.3,0.3999999999998864,0.3999999999998864,0.3,0.08062633381836637,0.08062633381836637,3.0,3.0860693783334616,3.0860693783334616,0.3,0.39999999999414,0.39999999999414,0.3,0.09792117464257144,0.09792117464257144,3.7,3.700001109134843,3.700001109134843,0.2,0.39999999999414,0.39999999999414
